,Train_total_loss,Train_seq_loss,Val_total_loss,Val_seq_loss
0,0.5480760900292723,0.5480760900292723,0.5476423991689652,0.5476423991689652
1,0.5457437825144973,0.5457437825144973,0.5452050081955548,0.5452050081955548
2,0.5431939582726988,0.5431939582726988,0.5424577227919699,0.5424577227919699
3,0.5402748477711533,0.5402748477711533,0.5392584728794358,0.5392584728794358
4,0.5368601048352942,0.5368601048352942,0.5355006118010874,0.5355006118010874
5,0.5328515716293033,0.5328515716293033,0.5311644236163352,0.5311644236163352
6,0.5282991113618001,0.5282991113618001,0.5263334224381702,0.5263334224381702
7,0.5233090667519233,0.5233090667519233,0.5211925916881901,0.5211925916881901
8,0.51813732300338,0.51813732300338,0.515936591004775,0.515936591004775
9,0.5128887265496223,0.5128887265496223,0.5107260526540022,0.5107260526540022
10,0.5076070780263836,0.5076070780263836,0.5055331871742217,0.5055331871742217
11,0.5023388308487489,0.5023388308487489,0.5002654936293615,0.5002654936293615
12,0.4968449624411221,0.4968449624411221,0.494812953228215,0.494812953228215
13,0.49109248536955613,0.49109248536955613,0.48904217118231225,0.48904217118231225
14,0.4850516912319379,0.4850516912319379,0.4829706877688921,0.4829706877688921
15,0.4787034485624995,0.4787034485624995,0.47667367829856194,0.47667367829856194
16,0.47229722396869467,0.47229722396869467,0.4703795881111249,0.4703795881111249
17,0.4660129159450862,0.4660129159450862,0.4643159989357495,0.4643159989357495
18,0.4600441909863246,0.4600441909863246,0.45860129519749787,0.45860129519749787
19,0.45446519200153424,0.45446519200153424,0.45329970678027254,0.45329970678027254
20,0.44935442541944937,0.44935442541944937,0.4484460054264489,0.4484460054264489
21,0.44473339954197677,0.44473339954197677,0.4439897937827195,0.4439897937827195
22,0.44050007205574243,0.44050007205574243,0.4399315607572778,0.4399315607572778
23,0.4366493964307049,0.4366493964307049,0.4362231494559821,0.4362231494559821
24,0.4331414357950887,0.4331414357950887,0.43279804919474024,0.43279804919474024
25,0.42990944421966276,0.42990944421966276,0.4296179377832543,0.4296179377832543
26,0.42682294476649213,0.42682294476649213,0.42661776066076595,0.42661776066076595
27,0.4240278077440239,0.4240278077440239,0.42378102122548994,0.42378102122548994
28,0.421286363833975,0.421286363833975,0.42103861070629933,0.42103861070629933
29,0.4186333699353083,0.4186333699353083,0.41834764193512836,0.41834764193512836
30,0.4160568444585585,0.4160568444585585,0.4156333171495736,0.4156333171495736
31,0.41347363049804275,0.41347363049804275,0.41286523963822147,0.41286523963822147
32,0.41070158777033217,0.41070158777033217,0.40996537891540047,0.40996537891540047
33,0.40787801671334545,0.40787801671334545,0.4068783475682218,0.4068783475682218
34,0.404797938765234,0.404797938765234,0.4034863980594487,0.4034863980594487
35,0.40142454331680566,0.40142454331680566,0.39980452064452116,0.39980452064452116
36,0.3976938424320758,0.3976938424320758,0.39571045271872474,0.39571045271872474
37,0.3936295524865813,0.3936295524865813,0.39124649750598456,0.39124649750598456
38,0.3891385241530346,0.3891385241530346,0.3863678242452247,0.3863678242452247
39,0.3842070745734466,0.3842070745734466,0.38112407159705225,0.38112407159705225
40,0.37892529540237513,0.37892529540237513,0.3754988939727091,0.3754988939727091
41,0.373310831612537,0.373310831612537,0.369578042598236,0.369578042598236
42,0.36743337632302153,0.36743337632302153,0.3633577272311588,0.3633577272311588
43,0.36117298296028727,0.36117298296028727,0.35687284789205476,0.35687284789205476
44,0.3548315771754809,0.3548315771754809,0.35019381001888766,0.35019381001888766
45,0.34824587300694126,0.34824587300694126,0.343421617466155,0.343421617466155
46,0.3416306654087741,0.3416306654087741,0.33662951364722354,0.33662951364722354
47,0.33509328601135896,0.33509328601135896,0.32987865693046314,0.32987865693046314
48,0.32857407234575486,0.32857407234575486,0.32324429886788913,0.32324429886788913
49,0.3222230806993337,0.3222230806993337,0.3167870372752703,0.3167870372752703
50,0.31602016902913976,0.31602016902913976,0.31053776387027526,0.31053776387027526
51,0.3100775534926955,0.3100775534926955,0.3044950246248015,0.3044950246248015
52,0.3042713155262832,0.3042713155262832,0.298659831660742,0.298659831660742
53,0.29880861934376657,0.29880861934376657,0.29306694680721285,0.29306694680721285
54,0.29335482930424894,0.29335482930424894,0.28768218867676204,0.28768218867676204
55,0.28825254261638605,0.28825254261638605,0.2824626178456253,0.2824626178456253
56,0.2832611148433579,0.2832611148433579,0.27749209814281806,0.27749209814281806
57,0.2783988082148044,0.2783988082148044,0.2726921828508627,0.2726921828508627
58,0.2737485811854452,0.2737485811854452,0.2680703171090089,0.2680703171090089
59,0.269321851471142,0.269321851471142,0.2636157003117008,0.2636157003117008
60,0.26495721123623495,0.26495721123623495,0.25933852691715437,0.25933852691715437
61,0.26086948980221775,0.26086948980221775,0.2552403074309058,0.2552403074309058
62,0.2568048262459489,0.2568048262459489,0.25125669049253496,0.25125669049253496
63,0.2529287426763212,0.2529287426763212,0.2474540962064629,0.2474540962064629
64,0.2492549196636151,0.2492549196636151,0.24382629169684766,0.24382629169684766
65,0.24581058899451147,0.24581058899451147,0.2403286692196775,0.2403286692196775
66,0.2422821133831964,0.2422821133831964,0.23701820717215663,0.23701820717215663
67,0.23906228478354852,0.23906228478354852,0.2337949226716883,0.2337949226716883
68,0.23589860587101008,0.23589860587101008,0.23073417400200494,0.23073417400200494
69,0.23279316285473062,0.23279316285473062,0.22779013311875454,0.22779013311875454
70,0.22989278084580042,0.22989278084580042,0.2249767094506547,0.2249767094506547
71,0.22711304132414178,0.22711304132414178,0.22228693206875672,0.22228693206875672
72,0.22442502475376963,0.22442502475376963,0.21964082963068862,0.21964082963068862
73,0.22168040387371257,0.22168040387371257,0.217153725694134,0.217153725694134
74,0.21934271924464227,0.21934271924464227,0.2147546634156206,0.2147546634156206
75,0.2169267711083729,0.2169267711083729,0.21238683989703466,0.21238683989703466
76,0.21455320682779042,0.21455320682779042,0.2101944776922308,0.2101944776922308
77,0.21234594023592068,0.21234594023592068,0.20807230766522547,0.20807230766522547
78,0.2101694240249996,0.2101694240249996,0.2059944358977791,0.2059944358977791
79,0.2080678570421672,0.2080678570421672,0.2039661234066844,0.2039661234066844
80,0.20604095634651415,0.20604095634651415,0.20203045610991255,0.20203045610991255
81,0.20409426848252393,0.20409426848252393,0.20023342893543924,0.20023342893543924
82,0.20224829810015152,0.20224829810015152,0.19853233726615044,0.19853233726615044
83,0.20055860914509924,0.20055860914509924,0.19673968936001016,0.19673968936001016
84,0.19875808033772582,0.19875808033772582,0.1951343316158743,0.1951343316158743
85,0.1971116481958971,0.1971116481958971,0.19339620696472595,0.19339620696472595
86,0.19549734852677544,0.19549734852677544,0.19187788252502774,0.19187788252502774
87,0.194115010441157,0.194115010441157,0.19039296442476675,0.19039296442476675
88,0.19268269317251147,0.19268269317251147,0.1890227120733211,0.1890227120733211
89,0.1913542598692979,0.1913542598692979,0.18762987969366976,0.18762987969366976
90,0.18990337448573105,0.18990337448573105,0.1863748106913952,0.1863748106913952
91,0.18845148037791706,0.18845148037791706,0.18509267714629019,0.18509267714629019
92,0.18757089498909285,0.18757089498909285,0.1840038212780437,0.1840038212780437
93,0.18609623338725675,0.18609623338725675,0.18285378078848968,0.18285378078848968
94,0.18505104081773144,0.18505104081773144,0.1816845590645469,0.1816845590645469
95,0.18385295474144187,0.18385295474144187,0.18065538667806924,0.18065538667806924
96,0.18286548386683435,0.18286548386683435,0.179646708391771,0.179646708391771
97,0.1819474153394043,0.1819474153394043,0.1786637790618388,0.1786637790618388
98,0.18084947738994447,0.18084947738994447,0.17765576083600082,0.17765576083600082
99,0.17983956989023825,0.17983956989023825,0.17675342966664626,0.17675342966664626
100,0.17887111261264446,0.17887111261264446,0.1759039973537169,0.1759039973537169
101,0.17821688745617245,0.17821688745617245,0.1750369341369691,0.1750369341369691
102,0.17711297813680033,0.17711297813680033,0.1742140416677451,0.1742140416677451
103,0.17643243394282263,0.17643243394282263,0.17336900521300397,0.17336900521300397
104,0.17568201300231645,0.17568201300231645,0.17270563069070374,0.17270563069070374
105,0.17473617962620747,0.17473617962620747,0.1719536193551697,0.1719536193551697
106,0.17406432368391792,0.17406432368391792,0.17117300021373213,0.17117300021373213
107,0.17337360719335954,0.17337360719335954,0.17042958850562887,0.17042958850562887
108,0.1725973060258191,0.1725973060258191,0.16971803202458968,0.16971803202458968
109,0.17195537051275894,0.17195537051275894,0.16904015155804245,0.16904015155804245
110,0.17116296610698886,0.17116296610698886,0.16843526826825497,0.16843526826825497
111,0.17051756259839376,0.17051756259839376,0.16779451195740874,0.16779451195740874
112,0.1698685820347404,0.1698685820347404,0.16734959744894243,0.16734959744894243
113,0.16921427318022125,0.16921427318022125,0.166705687111097,0.166705687111097
114,0.16842021224564171,0.16842021224564171,0.166029117149296,0.166029117149296
115,0.16821509832597184,0.16821509832597184,0.16554489628590666,0.16554489628590666
116,0.16744094291011588,0.16744094291011588,0.16503618082182106,0.16503618082182106
117,0.16680314039119873,0.16680314039119873,0.16440354919321015,0.16440354919321015
118,0.16639947585862475,0.16639947585862475,0.16383829661268753,0.16383829661268753
119,0.16586838100013654,0.16586838100013654,0.16331296652586738,0.16331296652586738
120,0.16524445773019852,0.16524445773019852,0.1628838538779542,0.1628838538779542
121,0.1646708062526127,0.1646708062526127,0.16243320354822424,0.16243320354822424
122,0.16438030297038206,0.16438030297038206,0.16190274919755562,0.16190274919755562
123,0.1636702568995203,0.1636702568995203,0.16147753693249392,0.16147753693249392
124,0.16323420807548428,0.16323420807548428,0.16086280336535114,0.16086280336535114
125,0.16291931071249136,0.16291931071249136,0.16043573195761673,0.16043573195761673
126,0.16247491880128184,0.16247491880128184,0.15997928729650232,0.15997928729650232
127,0.1618334100908105,0.1618334100908105,0.15953380523048194,0.15953380523048194
128,0.1614024218336167,0.1614024218336167,0.15911671882035974,0.15911671882035974
129,0.1611358868647218,0.1611358868647218,0.15867262174925548,0.15867262174925548
130,0.16069315123388278,0.16069315123388278,0.15822425520620215,0.15822425520620215
131,0.16014167728027398,0.16014167728027398,0.1578679434712761,0.1578679434712761
132,0.15998299962822535,0.15998299962822535,0.1573829942491347,0.1573829942491347
133,0.15929683050209964,0.15929683050209964,0.15703022924074972,0.15703022924074972
134,0.15900047761609712,0.15900047761609712,0.15669008673550824,0.15669008673550824
135,0.1585585976090022,0.1585585976090022,0.15636613323956197,0.15636613323956197
136,0.1581480646141704,0.1581480646141704,0.1559727679926351,0.1559727679926351
137,0.15785249027890355,0.15785249027890355,0.15561899262923135,0.15561899262923135
138,0.15738332438754637,0.15738332438754637,0.1553020653513271,0.1553020653513271
139,0.1570043387916942,0.1570043387916942,0.15499538312991543,0.15499538312991543
140,0.1568180437446593,0.1568180437446593,0.15459401722594798,0.15459401722594798
141,0.15647152688880892,0.15647152688880892,0.15425360975210464,0.15425360975210464
142,0.15612500276094346,0.15612500276094346,0.15400245297868254,0.15400245297868254
143,0.15590795757104722,0.15590795757104722,0.15362789920469647,0.15362789920469647
144,0.15547848243645473,0.15547848243645473,0.15327615094647704,0.15327615094647704
145,0.15511110097884137,0.15511110097884137,0.15296997928919598,0.15296997928919598
146,0.15476643885432453,0.15476643885432453,0.15271684991788015,0.15271684991788015
147,0.15437476997389565,0.15437476997389565,0.152472433895029,0.152472433895029
