,Epoch,Train_total_Loss,Val_total_Loss,Train_CTC_Loss,Train_Murmur_Loss,Val_CTC_Loss,Val_Murmur_Loss
47,48,2.2334267991850276,2.2116409390659655,1.7199103290444242,0.5135164557736813,1.7060360746868586,0.5056048848871457
48,49,2.2276444706019944,2.207617837291653,1.7159151686401704,0.5117293112658035,1.7026946770942817,0.5049231458518465
49,50,2.223082917997736,2.203548611624766,1.7110889226905035,0.5119939977400749,1.6992650941266851,0.5042834837557906
50,51,2.219392256255447,2.1999917741549218,1.7072877795145252,0.5121044774641993,1.6963474572715114,0.503644327288967
51,52,2.215317941211694,2.196613815275289,1.7042257226243311,0.5110922096450224,1.6935347500493971,0.5030791014938031
52,53,2.21388020491771,2.1936032456866768,1.7016507174780666,0.512229483231483,1.69103932542316,0.5025638969267829
53,54,2.210934524041674,2.191036973565312,1.6989942148648371,0.5119403105576394,1.6889230513976792,0.5021139067108348
54,55,2.2043507339805775,2.188554798546484,1.6955956204188705,0.5087551282902679,1.6869115841590752,0.501643236309795
55,56,2.2060192701767902,2.1865683943538343,1.6935816254329104,0.5124376380700008,1.685310980829142,0.5012573952391997
56,57,2.2009059505704616,2.1843790361436746,1.6911826071920675,0.5097233470605345,1.6834733373027737,0.5009056341850151
57,58,2.2014408800658507,2.1823401483438785,1.6899747619034504,0.5114661053406621,1.681827101464999,0.5005131090091447
58,59,2.194781267044627,2.1806683071589066,1.6873137464986212,0.5074675123105047,1.6804646855693752,0.5002035580449186
59,60,2.193331406514946,2.1790636886984616,1.686292050164902,0.5070393598678029,1.6791797431848816,0.4998839806702177
60,61,2.1912615651658274,2.1776250313904324,1.6843135293123148,0.5069480346370914,1.6780287924459425,0.4995962375301426
61,62,2.1879199031171255,2.1761972419286177,1.6833404718810396,0.504579411247325,1.6769194008940358,0.4992778657856634
62,63,2.1899032214039016,2.1749972796036023,1.682270893916463,0.5076323371201803,1.675946491855686,0.49905077986798047
63,64,2.1888286116632125,2.173872289011034,1.6803926769304987,0.5084359219438518,1.6750139240491189,0.49885840516979413
64,65,2.187837558166138,2.172774974370407,1.6798282300183212,0.5080093362189365,1.6741308996232889,0.49864410060947223
65,66,2.1844651579396603,2.1716860835835083,1.6785291955409232,0.5059359613302592,1.6732741299322096,0.49841199385917795
66,67,2.1844615218261954,2.1707317004769537,1.677800871164708,0.5066606306727263,1.6724957316608753,0.4982359598248692
67,68,2.182122263274532,2.1698160106852904,1.6760678506331488,0.506054409468825,1.6717603606692815,0.49805566183591293
68,69,2.1830417119003567,2.168979426561776,1.6753818531820146,0.5076598485431418,1.671067935733472,0.49791151810500583
69,70,2.1803635898638483,2.1681459548109667,1.6744896581800222,0.5058739350372037,1.6703984127206317,0.49774750582242416
70,71,2.179852347970995,2.1673618736913647,1.6743107822410848,0.5055415613573687,1.6697604490538775,0.4976014102919627
71,72,2.1807678183730768,2.16668444568828,1.6733380285863777,0.507429791726398,1.669188839702283,0.49749558517488385
72,73,2.178353886017797,2.165927709967403,1.6731863155985693,0.5051675358662866,1.6685949070978974,0.4973327975151903
73,74,2.1774362745826834,2.1652584391125176,1.6714629588440117,0.5059733120565314,1.668030667709092,0.49722776352348974
74,75,2.1791072010139176,2.1646788952714306,1.6718274361509944,0.5072797489015028,1.6675359511779526,0.4971430439060017
75,76,2.178279384814503,2.1640837960324046,1.6709278775260912,0.5073515037870907,1.6670252141305957,0.49705860917851075
76,77,2.1780450985830133,2.163423026618311,1.6705439464202982,0.507501151636695,1.6664808422832165,0.4969422051462076
77,78,2.1721907670630713,2.162903097120382,1.6696454270794716,0.5025453492711409,1.6660516318628344,0.49685146667189517
78,79,2.174603310725469,2.1623692916611494,1.6685676198602708,0.5060356931665361,1.665605843269219,0.49676341070967206
79,80,2.172100729134881,2.1617995472277625,1.6676865282206002,0.5044141973965219,1.6651126708014536,0.49668686996072026
80,81,2.172974088740362,2.161388190317962,1.6680865561968703,0.5048875232395124,1.6647608385247699,0.49662730905969266
81,82,2.171508258571299,2.1608703839576853,1.667584296950831,0.5039239586616049,1.664327535386813,0.49654287049325846
82,83,2.1712519955516716,2.160330322233297,1.6667201259947586,0.504531877644471,1.6638588149668807,0.49647146453291685
83,84,2.17267724866704,2.160024927430234,1.6665814791472657,0.5060957635691727,1.663591555013495,0.4964333620111821
84,85,2.1741508307275494,2.1596497479131664,1.6663598527056174,0.5077909736329524,1.663240463854903,0.4964092958781679
85,86,2.16912959704265,2.159167825569541,1.666790257418149,0.5023393378820593,1.6628191713559426,0.4963486696703959
86,87,2.1718005174046646,2.158818010556496,1.6659960844078843,0.505804435824138,1.662512914609101,0.4963050779649767
87,88,2.1691001403154226,2.1584488634335792,1.6652933134272554,0.5038068247840869,1.6621945664034052,0.49625429814144717
88,89,2.1723314338932362,2.1579829773660433,1.664802478678767,0.5075289508090516,1.6617605746802637,0.49622234954672345
89,90,2.1700822495651457,2.157657152919446,1.6648310317693333,0.505251217631431,1.661468800447755,0.49618834206613444
90,91,2.1680811364152324,2.1573839931164756,1.6642504453790563,0.5038306740391537,1.6612306861554162,0.49615330554671205
91,92,2.168234374072101,2.157030129028579,1.663829941547055,0.5044044411057473,1.6609135744935375,0.49611658039739576
92,93,2.171172105075901,2.1568177926338326,1.6635878098583063,0.5075843020558555,1.6607343491861375,0.49608348112995343
93,94,2.171034544196763,2.156520198563398,1.6637943457715496,0.5072402054442928,1.660438689538988,0.49608151185310495
94,95,2.1689779705851366,2.1562427480342024,1.663332809286754,0.5056451600819613,1.6602014634568814,0.49604128710294176
95,96,2.168632425002084,2.1559032141152077,1.6630636994771648,0.5055687300947181,1.6598831394971427,0.4960201069460077
96,97,2.1669504061234437,2.1556968228291655,1.6629298924742255,0.5040205220655387,1.6596994242425693,0.495997400000944
97,98,2.1671936170737913,2.155399832483065,1.6622268250813093,0.5049668040909427,1.6594307366064038,0.495969106282218
98,99,2.166635576428068,2.1551387261536163,1.6625256777072703,0.5041098906661158,1.6591921026423826,0.49594661310567695
99,100,2.1653740541486535,2.15484700122122,1.6621888841112478,0.5031851744428236,1.6589225381107653,0.49592450836957513
100,101,2.1668161174176612,2.154684528253846,1.6614273461727431,0.5053887847570576,1.6587796465825226,0.49590488561129165
101,102,2.1658135767608995,2.15425252752789,1.6609132923083088,0.5049002621953683,1.6583774845478898,0.49587502722012794
102,103,2.1654067151269003,2.1541508779687395,1.6613391814018834,0.5040675260155357,1.6582883438821567,0.49586255489769626
103,104,2.1649186730845096,2.154041979676586,1.6611833007573686,0.5037353686450005,1.6581939668978676,0.4958480178299597
104,105,2.1685272599213437,2.153854509935541,1.661413199850294,0.5071140591833911,1.658023000167588,0.4958315629070088
105,106,2.1644630898971684,2.1535955550306936,1.6609286943720771,0.5035343902648909,1.6577713295564813,0.4958242980100341
106,107,2.165109974208354,2.153503402612977,1.6609186954545634,0.5041912859208137,1.6577018665055097,0.4958015178219747
107,108,2.1660651741143555,2.1532191163402494,1.6607690546569152,0.5052961166629591,1.6574293071940793,0.49578985440529
108,109,2.1654851206481225,2.1530125989752302,1.6612572391192293,0.5042278643510516,1.6572286820007582,0.49578391414577677
109,110,2.168759146252194,2.1531104136321506,1.6605860672796622,0.508173060726212,1.6573371281058102,0.4957732374385252
110,111,2.166915340707635,2.1528458659931764,1.6602825668722112,0.5066327673259258,1.6570783021086353,0.49576756671323613
111,112,2.165540655870432,2.15277622998771,1.6595564987274145,0.5059841557457772,1.657001695390475,0.49577456187393704
112,113,2.1655836733940617,2.1526550462690452,1.6598922012263875,0.5056914672691126,1.6568882614879286,0.49576679124670514
113,114,2.1642514453431354,2.152407186314211,1.6601303109659784,0.5041211266512379,1.656659355810133,0.495747834444046
114,115,2.1673115963312517,2.15228845305362,1.6596160002722637,0.5076956034232685,1.6565420134592865,0.4957464123176316
115,116,2.164973055665426,2.152055071168027,1.6594701061837922,0.5055029265175718,1.6563132334563693,0.4957418531684552
116,117,2.1654503208724294,2.1521305310524115,1.6596154660989222,0.5058348404065851,1.6563843771562738,0.4957461603617264
117,118,2.1677269189974515,2.1518391253584523,1.6599495133443622,0.5077774217788908,1.65610641018819,0.4957327036534326
118,119,2.164569447333814,2.1518703072758045,1.659377427043273,0.5051920241699387,1.6561430684590743,0.49572721547999626
119,120,2.16448374512573,2.151807081901421,1.6591337891619178,0.5053499521172908,1.6560829045408862,0.4957241461438648
120,121,2.161037646797041,2.1517127424983653,1.658668269850704,0.5023693683656355,1.656001105146893,0.49571162694591586
121,122,2.1629807298116375,2.151531581555383,1.6588651723646026,0.5041155537648946,1.655827276989565,0.49570428122908383
122,123,2.1642117337238966,2.151399477457596,1.6593074229167302,0.5049043125660461,1.6556998046778015,0.49569967813411003
123,124,2.163729391240048,2.1513298729718744,1.6592707215786244,0.5044586593382805,1.6556358693009716,0.4956940396357391
124,125,2.1630228855829507,2.151224913031368,1.6582164120029759,0.5048064828510779,1.6555329937045857,0.49569188164452377
125,126,2.1627195972930773,2.151171589705904,1.6592842688957632,0.5034353489285336,1.6554852311894046,0.49568640518996676
126,127,2.1657250852000955,2.1510291883500954,1.6582189895011283,0.5075060871511419,1.655350276171151,0.49567889924776753
127,128,2.162498457682968,2.1511797185671533,1.659362546988633,0.5031358894727141,1.6554932945865697,0.49568648217088085
128,129,2.1651161156237224,2.150992209224378,1.6589255908281186,0.5061905184833634,1.655315750332202,0.49567641615867614
129,130,2.163026138753833,2.1509598004615915,1.6589074323536346,0.5041186878251162,1.6552904654357392,0.4956693246202954
130,131,2.163733311009815,2.150985029188253,1.6592765513271241,0.5044567651072721,1.655322352910446,0.4956626698122186
131,132,2.1654290477018363,2.1507917581978493,1.6584385071942245,0.5069905513567748,1.6551343291492786,0.49565741470304586
132,133,2.1638095791801457,2.150741521382736,1.6586788245083808,0.5051307425897422,1.6550817222918495,0.4956597808053938
133,134,2.1646183139371793,2.150681085101629,1.658043603902355,0.5065747084732024,1.6550246149806653,0.4956565218456721
134,135,2.1654581639625983,2.1506500130992823,1.6584173713148593,0.5070407840670371,1.654986678139638,0.4956633532451371
135,136,2.1642990057072584,2.150457727302939,1.6587498727846857,0.5055491415032746,1.6547943846654083,0.49566335415436047
136,137,2.163780895044839,2.1504591699373923,1.6584916262750262,0.5052892773505147,1.6547963275747783,0.49566291095846793
137,138,2.1618958212562642,2.150549551592035,1.6576984825544574,0.5041973387018068,1.654891318385884,0.4956581775414742
138,139,2.16620997611949,2.1505368071087334,1.6581766936769817,0.5080332922725078,1.6548581139516023,0.495678703562688
139,140,2.166237144002057,2.1505114199751514,1.6586809613990048,0.5075561836550924,1.654824773335861,0.4956866322937658
140,141,2.163131701374212,2.150348890433877,1.6586301986906848,0.5045014963548484,1.654654329105959,0.4956945599135706
141,142,2.162135230265332,2.1504029185084974,1.658163048257107,0.503972171487824,1.654691404003208,0.4957115105653213
142,143,2.164056310453799,2.15031089136156,1.658652562629565,0.5054037474625951,1.6545650413480855,0.49574587587582863
143,144,2.1639301932061894,2.1502381252030194,1.6575741781033801,0.5063560137055687,1.6544389142828473,0.4957992148601403
144,145,2.1628075696721107,2.150306825314538,1.65772511409385,0.5050824503016222,1.654557550963709,0.49574930809311946
145,146,2.162276340859145,2.1501800512863416,1.6572430776879068,0.5050332522891992,1.6544267909001495,0.4957532772573374
146,147,2.1632169222739672,2.1502825365228166,1.6568141495136024,0.5064027813739429,1.6544569205429593,0.4958256497221478
147,148,2.1634350508139137,2.1502255472086245,1.6578123155905276,0.5056227339905267,1.654446830587872,0.49577871550947933
148,149,2.162031469197807,2.1501865087929417,1.6576560714661714,0.5043754050959163,1.654395829621008,0.4957906572495477
149,150,2.1629433332065555,2.1501658964965302,1.657325852528765,0.5056174950775887,1.65438747325186,0.4957784153647342
150,151,2.161748618627213,2.1501977977106126,1.6563862462893284,0.5053623577901427,1.6544438329793638,0.4957539309889583
151,152,2.1632734642986167,2.1501534526630985,1.6566336882817962,0.5066397912714012,1.654367611771923,0.4957858836246749
152,153,2.1623140286163145,2.1501654633020952,1.6569587495270448,0.5053552780372296,1.654368287021831,0.4957971737546436
153,154,2.161466492649211,2.1501374907412774,1.6571120650348778,0.5043544395484125,1.6544158781989147,0.4957215906199762
154,155,2.1639746416358085,2.1501301094637078,1.6565904598241343,0.5073841828637141,1.6543771755897392,0.49575293781393664
155,156,2.1603916571144235,2.149958784297361,1.6567274967215697,0.5036641689735556,1.6541934542736765,0.4957653817483934
156,157,2.161450027827722,2.1499911437600345,1.656657158703812,0.5047928642253486,1.6542483366141885,0.49574283694816845
157,158,2.1660225006078266,2.15004056348639,1.6572313262689067,0.508791172399221,1.6542829614574626,0.495757592734644
158,159,2.161831572775149,2.1498887037826795,1.6564499425809158,0.5053816235203541,1.6541297585277235,0.4957589025214567
159,160,2.1618384792866525,2.1501308885671326,1.6574943257640622,0.5043441612485096,1.65437684099553,0.4957540228205212
160,161,2.1607664757122076,2.150084287029202,1.656343777733354,0.5044226955131346,1.6543458033416232,0.4957384266085544
161,162,2.1632532139739737,2.1500118675878492,1.6563843159930718,0.506868894463143,1.654261298502906,0.49575058989605664
162,163,2.162080398003041,2.1499561132010765,1.6566070860680202,0.5054733040447204,1.6542217036425058,0.4957343395483696
163,164,2.1619122446536756,2.1500347808255986,1.6562021475632547,0.5057101009369422,1.6542920662184892,0.49574270672717335
164,165,2.1618783667280868,2.149948357727568,1.6561638994632475,0.50571445848688,1.6542378267999422,0.4957105427475299
165,166,2.1630553091946583,2.150047678866629,1.656728933479532,0.5063263879779684,1.6543150315850468,0.49573263546167795
166,167,2.161242050290831,2.1499489307403565,1.6564300654017328,0.5048119762755203,1.6542508436461627,0.4956980483006623
167,168,2.1620564338454735,2.1500101437002925,1.6559893568773265,0.5060670946884471,1.654282025967614,0.49572807499917887
168,169,2.162155767599654,2.149819604421066,1.6565438771339918,0.5056119025805611,1.6541059425321676,0.49571362420663995
169,170,2.163467108973205,2.1499022815187097,1.656618975501526,0.5068481474769622,1.6541888580483906,0.4957133872024084
170,171,2.159961542107424,2.1499963647228175,1.656084536125301,0.5038769942124246,1.6543016858020072,0.49569468286077856
171,172,2.159355722602007,2.149921447947874,1.6561170493576716,0.503238685342796,1.6542176917447882,0.4957037666086423
172,173,2.160565222289374,2.149951339980303,1.656317383363243,0.5042478378740911,1.6542910826408257,0.4956602756249703
173,174,2.160570867010328,2.1498305951134635,1.6564433195942092,0.5041275593337602,1.654160969136125,0.4956696285029589
174,175,2.163236969423373,2.149832086239831,1.6565137891169746,0.5067232036156609,1.6541725017256657,0.49565955329749545
175,176,2.159511845478746,2.1498159036797992,1.6563253355368157,0.503186517108953,1.6541558201030149,0.4956601083278656
176,177,2.1606314525509562,2.149828819501198,1.656212745749089,0.5044187008512658,1.6541763305664063,0.4956524591324693
177,178,2.1636579018301947,2.14997376183332,1.65781856740435,0.5058393437133859,1.6543080055107504,0.4956657925904807
178,179,2.1603839154146156,2.149876533928564,1.6552686463780517,0.5051152551627857,1.654250552290577,0.49562596365556877
179,180,2.162335916572819,2.1498181415816484,1.6560461674352016,0.5062897501896576,1.6541864411305574,0.49563172520217247
180,181,2.163657027979418,2.1499537160841085,1.6564744513664729,0.5071825766129449,1.6543287697484939,0.49562498654349374
181,182,2.1616526037964188,2.149861818248943,1.6557311088553595,0.50592148826718,1.654265215437291,0.495596584526159
182,183,2.160028279452316,2.149956504369186,1.6556311214555381,0.5043971639473794,1.6543365999803705,0.49561988751767044
183,184,2.1617061255455545,2.149725603653213,1.6560347528005264,0.5056713497645278,1.6541489904209719,0.49557658625861345
184,185,2.160048153738389,2.1498411728163895,1.6562559480372543,0.5037921986820549,1.6542494014158087,0.4955918205996691
185,186,2.160625053517278,2.149794371653411,1.655650629697422,0.5049744308224976,1.6542229046255856,0.4955714723821414
186,187,2.1580171875709073,2.1499616008693887,1.6556700506857331,0.5023471162060118,1.6543780646081698,0.49558351181321225
187,188,2.1591407436069967,2.14995244640415,1.6555370141706345,0.5036037219077003,1.6543868735685188,0.4955656076891948
188,189,2.162780356420316,2.1499435247001,1.6567143580562425,0.506065993465512,1.6543799036640232,0.4955635783025774
189,190,2.161355264924602,2.1499096563306908,1.6563897704920318,0.5049655049365328,1.6543638071771396,0.4955458567304126
190,191,2.160542527812657,2.149967789245864,1.655682988740171,0.5048595239987245,1.6544374187113875,0.4955303758887921
191,192,2.160182008609151,2.149974009142084,1.655928181273728,0.504253828124453,1.6544442104080976,0.4955297897427769
192,193,2.157476048409051,2.1499069213867186,1.6555507574959873,0.5019252981129629,1.6543960417731334,0.4955109105271808
193,194,2.1583220604961246,2.1499818139157054,1.6559282426208142,0.5023938077001103,1.654494494098728,0.49548733416250196
194,195,2.1591266026105003,2.150060029757225,1.6556401682110433,0.5034864359939552,1.6545858864056862,0.4954741149635638
