,Epoch,Train Loss,Val Loss,Train Frame Loss,Train Murmur Loss,Val Frame Loss,Val Murmur Loss
49,50,2.956641218639906,3.0273282267279544,1.2826978663055528,1.6739433727505058,1.3396633724539966,1.687664875085071
50,51,2.952869029677644,3.022596398046461,1.2804583231684785,1.6724106955613738,1.3373612589250177,1.6852351531133813
51,52,2.94738682438771,3.0181719109163447,1.2782259255039448,1.6691609062316073,1.335177679991318,1.6829942219338174
52,53,2.942951938327478,3.0139994196972606,1.2761877275966376,1.6667642067199377,1.3331391820463083,1.680860186734442
53,54,2.9406588000285976,3.009840504294735,1.2743155794188388,1.6663432249658618,1.3311437882609287,1.6786967249745028
54,55,2.9370836601754413,3.006075224835994,1.2724750484969165,1.6646086272618683,1.3292528049420502,1.6768224075689153
55,56,2.9359536920209255,3.0027499692924953,1.2706601982838661,1.6652934917151698,1.3274760907989438,1.675273878544064
56,57,2.9351829268034164,2.9992832998097954,1.2689844182164907,1.6661985168388649,1.32574811118134,1.673535180243395
57,58,2.9325845685704794,2.995892830723423,1.267324375599968,1.665260191211632,1.3240851871543011,1.6718076648348468
58,59,2.930448301510461,2.9927818514532962,1.2658490821332873,1.664599187602276,1.3225341315996848,1.6702477110139393
59,60,2.9259739616794342,2.9897189635341452,1.2643090648770792,1.6616649050871706,1.3209917834249594,1.6687271834430049
60,61,2.926380071170542,2.9869422102378587,1.263022291860854,1.6633577871177976,1.319568860631878,1.6673733339471333
61,62,2.9227114329006683,2.9841977257849805,1.2615438463506419,1.6611675692242414,1.3181927356174437,1.666005016484503
62,63,2.920659100095409,2.981533264406657,1.2603298708738968,1.660329225769506,1.3168579426862426,1.664675274592335
63,64,2.9181537175796604,2.9792779353715604,1.2590910937170658,1.6590626268872095,1.3156050876540653,1.66367284781852
64,65,2.9125649633817887,2.976941474716542,1.2578524986124802,1.6547124649830043,1.3144103719521376,1.6625310819027788
65,66,2.9098705476118067,2.974568558345407,1.2566885025180379,1.653182045356779,1.3132383170269304,1.6613302799604708
66,67,2.9115539260549697,2.9725710735482687,1.2555859499522093,1.6559679867382282,1.3121380506935767,1.6604330106812009
67,68,2.9120227651114763,2.9704971549874646,1.2545740712892266,1.657448691685293,1.3110599429930672,1.6594372433626046
68,69,2.907166974720742,2.9684373360569194,1.2536426820086959,1.6535242876491032,1.3100291549149206,1.6584081603308856
69,70,2.9071845435925234,2.9666073631432095,1.252612315188175,1.6545722214510212,1.3090397928730917,1.6575675529443612
70,71,2.90667269796018,2.9648257653592,1.2516746859292727,1.6549980179157562,1.308092654963671,1.6567331400463137
71,72,2.903235419442229,2.9631417795763175,1.2507988709773534,1.6524365384376187,1.3071938871327093,1.6559478924436084
72,73,2.905741636718891,2.961416912280907,1.2498919253545246,1.6558496974083974,1.306311054199429,1.6551058614152974
73,74,2.8998072227916203,2.9599300204697303,1.2491450841526792,1.6506621371595096,1.30547584340734,1.6544541385719331
74,75,2.9015553064656667,2.9583842561406604,1.2484194082380065,1.6531359075480776,1.3046632210076865,1.6537210351329739
75,76,2.8994420457464916,2.956896607855619,1.247636794485049,1.6518052735515412,1.303886346594762,1.653010261260857
76,77,2.900506111448533,2.955576311733763,1.246891426928321,1.6536146762025206,1.3031341861365204,1.6524421570664745
77,78,2.8990797024041464,2.9541984203508345,1.2462017956650593,1.6528779088760435,1.3024041197057499,1.651794312970113
78,79,2.8978263154847808,2.9530300487906245,1.2455617092422406,1.652264588324983,1.301718391402293,1.6513116012690432
79,80,2.898417362769664,2.951840804492013,1.2448097267699254,1.6536076246409934,1.3010473985793227,1.6507934059126903
80,81,2.8929517744853888,2.9506185002246146,1.244197214613024,1.6487545719708254,1.3003937409590867,1.6502247294632055
81,82,2.8942795113115367,2.9494446834265173,1.2435992303896661,1.6506802656344137,1.299766203407514,1.649678438144215
82,83,2.891174738011305,2.9483918028362726,1.2430890115564592,1.6480857210960167,1.2991615851046676,1.6492302125793392
83,84,2.8927228130889215,2.947454651432522,1.2425042406439584,1.6502185752230063,1.2985803530377857,1.6488742687439515
84,85,2.8889483665801907,2.9464041850324403,1.2420561089577493,1.646892252592375,1.298013230249033,1.6483909811003734
85,86,2.8884597906932212,2.9454065485525938,1.2413956422997783,1.6470641454017036,1.2974645512083829,1.6479419921414327
86,87,2.895655514585071,2.944524658130387,1.2410242064053094,1.6546313190618012,1.2969356271169954,1.647589074807652
87,88,2.890799301570118,2.9435915647926976,1.2404604600038702,1.6503388386238234,1.296415856783673,1.6471756868443246
88,89,2.8851346748347315,2.942772202067456,1.2399981671844604,1.645136510231057,1.2959277099471982,1.6468444450932034
89,90,2.88870266489212,2.9418234796847327,1.2396194624657533,1.6490832109988491,1.2954413628174086,1.6463820485745446
90,91,2.891149560752917,2.9410748461545526,1.2390889987982379,1.652060549642523,1.294975501854541,1.6460993827904684
91,92,2.8886115970167086,2.9402421573461113,1.238636777076153,1.6499748285705715,1.2945253839937307,1.6457167611788894
92,93,2.8890540687931354,2.9396574234558366,1.238290332360486,1.6507637196493228,1.2940957035553657,1.645561793345516
93,94,2.882558584673524,2.9388720350750424,1.237874281025038,1.6446843004594898,1.2936714288036701,1.6452006359221572
94,95,2.881588639111001,2.938263530246282,1.237549505392228,1.6440391326174182,1.2932601954977392,1.6450033520743
95,96,2.8852657901931718,2.937503980478998,1.2371593515187813,1.6481064457427843,1.2928562561839314,1.644647720910735
96,97,2.886670933891513,2.936941930197053,1.2367983301798415,1.6498726078212032,1.292478418400732,1.644463536395865
97,98,2.8806486715944315,2.936236889281515,1.2363972608811673,1.6442513995682149,1.292097233715704,1.644139639906964
98,99,2.882007369860982,2.9357457716586226,1.2362078339338172,1.6457995307820315,1.2917422262288756,1.6440035453792345
99,100,2.883705076596649,2.9351848333568897,1.2357405285051497,1.6479645497517499,1.2913915506358875,1.6437932441295204
100,101,2.8804123897415725,2.9345336016962085,1.2354089127051127,1.6450034826089845,1.2910496513217182,1.6434840238195354
101,102,2.8823894342203134,2.9340677988731256,1.2352044536668954,1.64718496904673,1.290720594080828,1.6433472310587511
102,103,2.8765491206739333,2.9335185220686055,1.234848210956928,1.6417008971582772,1.2903980614270194,1.643120429273379
103,104,2.8811686191516754,2.933106806823763,1.2345427467030052,1.6466258832813954,1.2900904385720269,1.6430163558256827
104,105,2.88170477933668,2.9325183995699478,1.2343278637724033,1.6473769158108487,1.2897822655358557,1.6427360657413128
105,106,2.8808962414755195,2.9320468720743214,1.2339975260366607,1.646898727241433,1.2894897668543508,1.6425571488626933
106,107,2.881112141531604,2.9316125792972114,1.2337991756197504,1.6473129686898969,1.2892040770942883,1.6424084882109853
107,108,2.8826996039699866,2.931316809027882,1.2334733462866274,1.6492262620394622,1.2889380948018219,1.6423787388256041
108,109,2.882290393656548,2.9308227094553283,1.233314051525539,1.6489763489857077,1.2886623674530093,1.6421602898229988
109,110,2.8814100139849894,2.9303672507657845,1.2331414498220277,1.648268550091926,1.2884018958120023,1.6419653079267276
110,111,2.880928151461543,2.9300543226427953,1.2328748014245452,1.648053348919205,1.2881545366877216,1.6418997472120545
111,112,2.87379679295876,2.929689794677799,1.232551178120804,1.6412456351719176,1.2879093865721913,1.6417804030543668
112,113,2.8789035855441614,2.9293277453568023,1.232421491367016,1.64648209325661,1.2876716033381932,1.6416561331789372
113,114,2.878792340263634,2.9289529853958194,1.2321393476194002,1.6466529976907385,1.2874429355738526,1.641510037547451
114,115,2.8833654473581434,2.928621199575521,1.2320332709952606,1.6513321626041715,1.2872177476094941,1.64140341347557
115,116,2.873279849337532,2.928357023606866,1.2318400333779855,1.6414398077897978,1.2870064599534212,1.6413505249104257
116,117,2.8773099127817865,2.9280221317784263,1.2315890939440834,1.6457208154514489,1.2867968215780743,1.641225292874595
117,118,2.8741427069202157,2.92772698281175,1.2314011706907448,1.6427415353582502,1.2865977855557102,1.6411291534617796
118,119,2.8775781289162192,2.927375714253571,1.2311604287633564,1.6464176977693343,1.2863941903841698,1.6409814890158378
119,120,2.878915247934271,2.9270960160231185,1.2311152620862613,1.647799978713863,1.2862110764293346,1.640884930754112
120,121,2.880829391266454,2.9267960663569177,1.230891465203774,1.649937929300991,1.2860175390869883,1.6407786006139498
121,122,2.872545481451427,2.9266005370576504,1.230775911063038,1.641769570125379,1.2858450829982757,1.6407554663844028
122,123,2.8808062008185997,2.926320172669524,1.2305676561985237,1.6502385373544246,1.285670116695307,1.6406500474376193
123,124,2.873291187239035,2.926069106691975,1.2304026923880549,1.6428884908072015,1.2855073006476385,1.6405618234206054
124,125,2.875513924595012,2.9258445382118223,1.2302428464730406,1.6452710998531737,1.2853449872489704,1.6404994724665658
125,126,2.8728429168479193,2.9256137249833447,1.230087583967815,1.642755324085707,1.2851934706255541,1.6404202404668775
126,127,2.876588436068584,2.9253095684415205,1.230107356633393,1.6464810676326163,1.28503703464896,1.6402725826380617
127,128,2.8792615510847974,2.9251916386313357,1.2298356584929262,1.64942589689866,1.2848965224068043,1.6402951721922825
128,129,2.8752055076755876,2.9249266499179907,1.229806558785357,1.645398949366936,1.2847565216533208,1.6401701629666958
129,130,2.8777726856109127,2.9247945250090908,1.2297235642160689,1.6480491148689078,1.2846260422872284,1.6401685089378033
130,131,2.8798010584667644,2.9245191469030867,1.2294650536279157,1.6503360160167744,1.284485808772556,1.6400333189358145
131,132,2.8743279085787896,2.9243741267818515,1.2294960939384467,1.6448318049582866,1.2843723769410182,1.6400018231848539
132,133,2.8764980214442986,2.9241549768690334,1.2293757369389404,1.647122278867081,1.2842534264770604,1.6399014769469278
133,134,2.8753776300433453,2.92400562823829,1.2293503021115568,1.6460273345892296,1.284142506829763,1.639863125196958
134,135,2.8731460640657955,2.923733622845957,1.2292026642831202,1.6439434008347154,1.2840404982283964,1.639693082641747
135,136,2.8754687013050106,2.9236006146770412,1.2290116346184878,1.6464570626098678,1.2839756094803245,1.639625027725252
136,137,2.8722274762059996,2.9234677363250214,1.2291219758349627,1.643105499236806,1.2839446740130247,1.6395230886794754
137,138,2.8688763435611526,2.9232973801887643,1.2290932613219994,1.6397830799378155,1.283875195454743,1.6394221550327237
138,139,2.8743917205619076,2.9230521955732574,1.2290497271151946,1.6453419955343551,1.2838342289298268,1.6392179667444553
139,140,2.8732226579740305,2.9227318909208653,1.2289570501938223,1.6442656051829843,1.2838368957830688,1.6388949776605024
140,141,2.874333607151044,2.922454603445732,1.2291508983559722,1.6451827117703728,1.2839234956745373,1.6385311217631324
141,142,2.873005525453013,2.9220312769130126,1.2289604040646644,1.6440451249061074,1.2841451963630772,1.6378860386751466
142,143,2.868772877031969,2.9215238847975002,1.2295169210111774,1.6392559532098723,1.284938526709201,1.6365853335897802
143,144,2.8748432248912987,2.919865389799668,1.2298788787315251,1.6449643453543052,1.284635218472804,1.635230232497393
144,145,2.8642702932457733,2.9176531801789496,1.230568960859706,1.633701333635365,1.28424018732572,1.6334130051782576
145,146,2.8595464209529227,2.9152772646839336,1.2301378195876254,1.629408603929645,1.28465664255417,1.6306206097037106
146,147,2.8587856550803186,2.9129961367380823,1.230248402033599,1.6285372558905153,1.2848683341074798,1.628127786971755
147,148,2.856403754912091,2.9103607015084414,1.23104832702359,1.625355418617398,1.2845147233393233,1.6258459692284213
148,149,2.8479764423709644,2.9071721586130432,1.231073285638464,1.6169031534119989,1.2840142573340465,1.6231579398199663
149,150,2.8439367156428523,2.9039681910458257,1.2301374290670668,1.6137992801977927,1.2837774438878238,1.620190773474968
150,151,2.84524272087195,2.9001068115234374,1.2304918900978743,1.6147508153715517,1.2832137796838405,1.6168930633593415
151,152,2.8350151615516297,2.8966162802809374,1.2297141467479469,1.6053010147543685,1.2832157243106326,1.6134004947997755
152,153,2.830128105187771,2.8925850355019005,1.22941044280362,1.6007176611184153,1.2829293136374424,1.6096556799896693
153,154,2.826738455843939,2.887810787508043,1.2300278635821944,1.5967105835659756,1.2825655419947737,1.6052452192973283
154,155,2.820078905188965,2.8835789252135715,1.229083587649246,1.59099531428497,1.2822778060274609,1.6013011103464385
155,156,2.8114948949627108,2.878500673730495,1.2288105620314782,1.58268434488175,1.2818084160150107,1.5966922281657234
156,157,2.8120945385326945,2.8736411262366732,1.2286590132605484,1.5834355301871461,1.2813105949405896,1.5923305172536333
157,158,2.8012253708821007,2.8683654510368735,1.2278002030403654,1.5734251577487257,1.2808139867701773,1.5875514850778094
158,159,2.7941500073102583,2.8636358217667723,1.2274999262809227,1.5666500886237495,1.2802640299170704,1.5833718355429374
159,160,2.7880927802315747,2.8587732067552665,1.227103477312068,1.5609893112207602,1.2795645719362518,1.579208652195284
160,161,2.7828383890884196,2.8529492166082737,1.2264431217100762,1.5563952598332438,1.2788141753713964,1.574135044621209
161,162,2.7750685484581603,2.848449009858956,1.2256329916520337,1.549435557118451,1.2782417184720605,1.57020726173611
162,163,2.768831044287558,2.8433586925773295,1.225045937845474,1.543785105274977,1.277632310026783,1.565726429678626
163,164,2.765827602236822,2.837993851354567,1.2245726614319286,1.5412549473801438,1.2770220060469741,1.5609718593500428
164,165,2.756744903552881,2.8322855080588387,1.223902873534625,1.5328420455358467,1.2764487440808345,1.5558367131625193
165,166,2.7476423635577474,2.826500416307126,1.2234808143600204,1.5241615374280284,1.2759558859518019,1.5505445039373333
166,167,2.7417725556079553,2.822514832625955,1.2229612699313777,1.5188112924162092,1.2756430143522004,1.5468717990790384
167,168,2.7384278390924375,2.8142771146054995,1.2226602298675553,1.5157676109837617,1.2750890898502478,1.5391880247552516
168,169,2.7226682522648025,2.807401522438405,1.2222543018369207,1.5004139528278482,1.274756048341929,1.5326454689442102
169,170,2.7156163152580555,2.800254005799859,1.221738582741011,1.493877747311358,1.2744147796246965,1.5258392140016717
170,171,2.7077867746747666,2.790953746286489,1.2212636951445481,1.4865230913327927,1.274027170114598,1.516926507778087
171,172,2.690211236148136,2.783111435579041,1.2208742024618424,1.4693370365876226,1.2737551528518483,1.5093563125295155
172,173,2.6848163037949746,2.7719394013033076,1.220525682925915,1.4642906096582575,1.2733738652730393,1.4985655919980194
173,174,2.6662762399477256,2.7624121868004234,1.2199600483098216,1.4463161991172513,1.273074312735412,1.4893379160408247
174,175,2.655500272657749,2.751008793560125,1.219632162320568,1.435868109400208,1.2727565111245138,1.4782523119853714
175,176,2.6370085538650048,2.7406144115884423,1.219274492353875,1.4177340379552952,1.272447381787381,1.4681670387922707
176,177,2.627307408860686,2.730097575611987,1.2188190695040146,1.4084883355594642,1.2721184011738178,1.4579792130801636
177,178,2.614923254140358,2.719839481378006,1.2184890891331306,1.3964341698071605,1.2718089045104335,1.4480305943448666
178,179,2.603235571212158,2.7083320253986423,1.2180661184151267,1.3851694347890648,1.2715212969961813,1.4368107491125495
179,180,2.5889408713996707,2.6991872612702643,1.2175959082874093,1.3713449637369102,1.2711747092715764,1.428012564424741
180,181,2.578467868897248,2.68912654872668,1.217296962736722,1.3611709143056174,1.2708940775212596,1.4182324923701206
181,182,2.5656292923103035,2.6787798878500015,1.21684320105812,1.3487860982959203,1.2705778613939123,1.4082020613096529
182,183,2.551854348781026,2.670906594850249,1.2165993304622154,1.3352550157215868,1.2702053529731299,1.4007012591018515
183,184,2.5400481569918227,2.6596991860260397,1.216106928815121,1.3239412387546359,1.2699492610107035,1.3897498953645513
184,185,2.5240477627308673,2.6502690859770373,1.215766753518509,1.3082810146205017,1.2695990638207582,1.380670015034029
185,186,2.515302062955142,2.6398792391106234,1.2154889568661829,1.2998131046095278,1.269408961928497,1.3704702945583958
186,187,2.503783336049999,2.630118870533119,1.2149239971337895,1.288859316552139,1.2691394999370738,1.3609794267153337
187,188,2.4920615241531503,2.622345813553212,1.2149810347514987,1.2770804798921958,1.2687227822966496,1.353623001555265
188,189,2.483130131942162,2.615221335221145,1.2144140897373172,1.2687160280269612,1.26835694348408,1.346864400576737
189,190,2.4674457849814493,2.6045160660299205,1.2139473868974717,1.253498404527723,1.268168383432647,1.3363476950233266
190,191,2.455385102465609,2.5972645488836,1.2138234486385269,1.241561664889941,1.2678094497676624,1.3294551549826639
191,192,2.446737027404983,2.5896857029300624,1.2134215979370964,1.2333154382047506,1.2675179013761424,1.3221678190312143
192,193,2.43693652070167,2.5802637486134543,1.2130310269133266,1.223905507349797,1.267341182292518,1.3129225522784864
193,194,2.43263920926285,2.573051489409754,1.212731973084704,1.2199072508573927,1.2670135901641038,1.3060379500611354
194,195,2.420997415368753,2.56580163937504,1.2125050193094378,1.208492404015368,1.2665793558803655,1.2992223569902324
195,196,2.4120419608974615,2.558490007812694,1.212301034264583,1.1997409287369587,1.2662490638635926,1.2922410173941468
196,197,2.4006311392429054,2.550399570343858,1.211572010889937,1.1890591336131688,1.2660083156015913,1.2843912373659974
197,198,2.3919365903125307,2.542921804169477,1.2114524232933552,1.1804841613973365,1.2656165432626918,1.2773052957603488
198,199,2.384195741572172,2.535813931287345,1.211013238369531,1.1731825081833935,1.2653959399057646,1.2704179650646146
199,200,2.3795943919361724,2.528239699642537,1.2107432868785775,1.1688510935098113,1.2651037839509673,1.263135920894348
200,201,2.371096671022109,2.520564910415876,1.2104511154631654,1.1606455711011918,1.2645867625535545,1.2559781041690858
201,202,2.356684723087128,2.5134528714721487,1.210154624026057,1.1465300974501342,1.2644466873447773,1.249006140333111
202,203,2.3495249686093866,2.506742980621629,1.2095888315053258,1.1399361306274391,1.263925114526587,1.2428178274530475
203,204,2.3444419731701927,2.502152283615985,1.2092222537181683,1.1352197236437465,1.2637504187175783,1.2384018301963806
204,205,2.342902874525778,2.497402153378826,1.208932175320022,1.1339707065700366,1.2633395699626309,1.2340625918012553
205,206,2.33513799603973,2.4894314148668517,1.2085593099332421,1.1265786880133104,1.2628990226883,1.2265323624772542
206,207,2.3249302991042793,2.4831751012195977,1.208022922211698,1.116907401771685,1.262417948094465,1.2207571655511855
207,208,2.3211376932991583,2.4804963325039817,1.2075272386270008,1.113610466367884,1.2622151550600085,1.218281160219241
208,209,2.3136712143385667,2.4746308768199663,1.2071039845978957,1.1065672264612647,1.2616108578645577,1.2130200278961052
209,210,2.312223874299617,2.473151454481028,1.2066529021365697,1.1055709641001465,1.261451994008937,1.2116994656748692
210,211,2.3073596894839685,2.465610270985102,1.206389910334457,1.1009697792563593,1.2606989516040026,1.2049113578715567
211,212,2.301096396392311,2.4613219453116595,1.2058957845087677,1.0952006107575316,1.2603210637630042,1.20100085189787
212,213,2.298671611980779,2.4557017372826397,1.2054358015090672,1.09323582794544,1.259616231918335,1.1960854790473388
213,214,2.2921512496122918,2.4531564911543313,1.204871581706038,1.0872796746623232,1.259307754595401,1.1938487365589303
214,215,2.292327729365606,2.4518298364291757,1.2044040157659501,1.0879237209392791,1.2590589835482129,1.192770858083741
215,216,2.2853352675040783,2.449810186685142,1.2037394634939595,1.081595802982736,1.258662761015407,1.191147395968437
216,217,2.2816749080004644,2.442081799143452,1.2033635270378567,1.0783113745599575,1.2580204416129548,1.1840613485898002
217,218,2.272166731471984,2.4363926256107074,1.2027406326263437,1.069426079892481,1.2573309362439786,1.1790616545131651
218,219,2.268216529210759,2.4330127651408566,1.2022902104680997,1.065926318150887,1.2569158545995163,1.1760968545735893
219,220,2.264223511286092,2.4293953548043463,1.2016948247508192,1.0625286959050046,1.2564669949523473,1.1729283211089796
220,221,2.267959140771276,2.4246971128350596,1.2013478296702564,1.0666113019038876,1.255864561412294,1.1688325689000598
221,222,2.261109707109585,2.424875268289598,1.2006899211463256,1.0604197865057177,1.2555184024875448,1.1693568220077935
222,223,2.2555961437930208,2.4160876746905053,1.2003652336876234,1.055230902461669,1.2547023555989993,1.1613852895417456
223,224,2.250980039591034,2.4157556041822597,1.1995104027925376,1.0514696330999185,1.2542913421230801,1.1614642272561284
224,225,2.247890194903667,2.4088603218733255,1.1989476177420197,1.0489425755589297,1.2532472219002448,1.155613038802551
225,226,2.2455809455975206,2.412732641676725,1.1982790152308564,1.047301938396689,1.2529843613757925,1.1597483099517176
226,227,2.245494608022992,2.404291040715525,1.197653904795581,1.0478407060958639,1.2521437351986513,1.1521472758660882
227,228,2.2404416343880436,2.40086905006635,1.1968494900602433,1.043592144574372,1.2514308488975137,1.1494381888438079
228,229,2.238017400160588,2.3979317022582234,1.1964256795183834,1.0415917153244707,1.2505587196451122,1.1473729618019977
229,230,2.2335131927313756,2.3982217786675792,1.1955760290493835,1.0379371620957127,1.2502120797916993,1.148009725091821
230,231,2.228436021632538,2.392992399910749,1.1950392400567464,1.0333967842880822,1.2495276009127245,1.1434647900068153
231,232,2.2205743089408685,2.3915407599028895,1.1942355567687004,1.0263387556981463,1.2488960034261316,1.142644765467967
232,233,2.2196459220840468,2.3869002972619007,1.1934723758888193,1.02617355318965,1.2478817159846678,1.1390186020883464
233,234,2.223041800721469,2.3859705735061127,1.193079538573498,1.02996227355603,1.2473825392076525,1.138587983482975
234,235,2.217349254388015,2.3831346818956276,1.1920208163308756,1.0253284321065377,1.2459457274210655,1.137188940432112
235,236,2.219776149126159,2.381552965459177,1.1912882168254864,1.028487935185564,1.2458214958340434,1.1357314574011301
236,237,2.2140574190936166,2.378703014729387,1.1903523017836748,1.0237051118196077,1.244403786830983,1.1342992311311981
237,238,2.20566637313504,2.3767735216577175,1.1894669379408163,1.0161994327120667,1.2433214744773962,1.1334520594548372
238,239,2.2078437415592194,2.3745468679120987,1.1885611071023767,1.0192826400786819,1.2425374958474757,1.1320093335741657
239,240,2.204816672529756,2.3720686396299784,1.1879199465137782,1.0168967253255765,1.241650354104527,1.1304183030532577
240,241,2.1996294274161814,2.3692244643882168,1.1869027541608226,1.0127266679951583,1.240630235712407,1.1285941900338157
241,242,2.198996072142938,2.3676366525181267,1.1860840108864095,1.012912057253845,1.2400702397702104,1.1275664687156677
242,243,2.190927775834584,2.365668254989689,1.1849624684221234,1.005965307724785,1.2389401313612016,1.1267281969725076
243,244,2.1899829471696495,2.3622159224445536,1.1841347194053293,1.005848241572346,1.2376493116556588,1.1245665967969571
244,245,2.1814028031741857,2.3600746409367708,1.183085035452577,0.9983177460397203,1.2367633941314988,1.1233111857862796
245,246,2.1853262876451707,2.3587630339598253,1.1821799556227988,1.0031463285457083,1.2359097445920362,1.1228533191195988
246,247,2.1853294051686376,2.356167644767438,1.1812748869709462,1.004054511359431,1.2349707036200217,1.121197031968731
