,Epoch,Train_loss,Val_loss,Train_Frame_loss,Train_Murmur_loss,Val_seq_loss,Val_Murmur_loss
47,48,0.6818198379205198,0.6704697097762157,0.1524092948163864,0.5294105442465831,0.14876920535402782,0.5217004999265833
48,49,0.6782833916405848,0.6661705411086648,0.1493167681254804,0.528966623860305,0.1457577897330462,0.5204127481428243
49,50,0.6736587034820919,0.662049856832472,0.1463357995737342,0.527322902774127,0.14283413240465068,0.5192157276606155
50,51,0.6703538533343312,0.658066403461715,0.14340862705769358,0.5269452283807177,0.13999147834414144,0.5180749529499119
51,52,0.6657478077860084,0.6541771314911923,0.14055935959591107,0.5251884509106072,0.137229172152988,0.5169479618638249
52,53,0.6606541154664719,0.6504300543817423,0.13779587599860327,0.5228582343802686,0.13454266069299084,0.5158874066199286
53,54,0.6566732411087381,0.6468659867674618,0.13512896329279572,0.5215442786049724,0.13192714084002932,0.5149388471902427
54,55,0.6551602566958921,0.6434316132028224,0.13251528803051604,0.522644969191396,0.12938139191118336,0.5140502200288287
55,56,0.6519478283004739,0.6400766136282582,0.13003160075890183,0.5219162269251424,0.12690038675979032,0.5131762248984838
56,57,0.6485203733709854,0.6368217155084772,0.1275171855422455,0.5210031868671096,0.12448429379422786,0.5123374301498219
57,58,0.6436749132246321,0.6336514883122202,0.1251148924609606,0.5185600250581319,0.12213184295569436,0.5115196424015498
58,59,0.6408695549972795,0.6305976554498834,0.12276662552448774,0.5181029279851413,0.11983569054785422,0.510761971999023
59,60,0.6383078481634217,0.6277181641530183,0.12050400251061365,0.517803845258293,0.11759678539583239,0.5101213667352321
60,61,0.6341737663949713,0.6247763340756044,0.1182916898360518,0.5158820788766952,0.11541202982603493,0.5093642981375678
61,62,0.6319246582740325,0.622068433034218,0.11606375086935462,0.5158609078854931,0.11328027354458631,0.5087881769164134
62,63,0.630266399227054,0.6193131269034693,0.11394816668682577,0.5163182323635184,0.11119931986776449,0.5081138102684991
63,64,0.6283462396393937,0.616720666319637,0.11186237268712859,0.5164838670796607,0.10916727192826191,0.5075533979019876
64,65,0.6270491347678511,0.6141336814831879,0.10984561524122247,0.5172035182567835,0.10718245064303027,0.5069512337951337
65,66,0.6201565738744783,0.611664446531716,0.10785013526447952,0.5123064361155132,0.10524148574825061,0.5064229666176489
66,67,0.6206012621349349,0.6092810452994654,0.10591525817880694,0.5146860056204883,0.10334598864034071,0.5059350472385601
67,68,0.617887388489487,0.6069609943082777,0.10399747948931254,0.513889908609769,0.10149260367882454,0.5054683896444612
68,69,0.6167698431199121,0.6046583240315065,0.10219252561576052,0.5145773166329309,0.09967945399930922,0.5049788651830059
69,70,0.6122553067778068,0.6023522306296785,0.10037023671920696,0.5118850679997246,0.0979081312478599,0.5044441026146129
70,71,0.609157761847585,0.6002066618305142,0.09860653102282851,0.5105512296864162,0.09617414065336777,0.5040325279963218
71,72,0.6063334677538949,0.598158116461867,0.09686335014313936,0.50947011748336,0.09447683790477655,0.5036812853004973
72,73,0.6053842762130699,0.5961120261984356,0.09514853602374908,0.5102357384386604,0.09281568774732493,0.5032963300155381
73,74,0.6066789218423384,0.5941469067234104,0.09349360252472162,0.513185318043662,0.0911901215880604,0.5029567903381283
74,75,0.6029929917817345,0.5921745065915383,0.09187418034621779,0.5111188135354873,0.08959937305268595,0.5025751338166705
75,76,0.6027903581809682,0.5903059599763256,0.0902594032533512,0.5125309502756273,0.08804121158890806,0.5022647523273855
76,77,0.5982744130257145,0.5884316969726046,0.08871186393946491,0.5095625509232102,0.08651469130132158,0.5019170063026881
77,78,0.5981245346313935,0.5866993378784697,0.0872164425710848,0.510908093856174,0.08501884480149059,0.5016804989111625
78,79,0.595652221219683,0.5849190107846665,0.08570147743803062,0.5099507450925929,0.08355400011701099,0.5013650038484799
79,80,0.5933678686059909,0.5831344945956085,0.08421351578573594,0.5091543488257904,0.08211882796327946,0.5010156581967564
80,81,0.5933520818900746,0.5815303489313287,0.08278707895269725,0.5105650011374026,0.08071071803569793,0.5008196377148062
81,82,0.5901668954802953,0.5798566246436814,0.08138427652841895,0.5087826201354214,0.07933141960430953,0.5005252060243639
82,83,0.5897008908169742,0.5782732333167124,0.07997919505249382,0.5097216953740749,0.07797982275991117,0.5002934076018253
83,84,0.5856782122665654,0.576761658110861,0.07863289359864516,0.5070453177021803,0.07665398007227203,0.500107679023581
84,85,0.5833117996732372,0.57523611965826,0.07733236544216396,0.5059794331379379,0.07535323652170473,0.4998828808129844
85,86,0.5842660600417107,0.573711489216756,0.07601912805406809,0.5082469295383617,0.07407855495052823,0.49963293560480665
86,87,0.5826241016650949,0.5722656205549078,0.07472135870826882,0.5079027418595812,0.07282890040995711,0.49943671135579126
87,88,0.5815948372181778,0.5708857073622234,0.0734766588905406,0.5081181771440921,0.07160104338900518,0.49928466101824226
88,89,0.5797163881258747,0.5694766935655626,0.07226858265447275,0.5074478065645373,0.07039746548664771,0.49907923714589264
89,90,0.5779950732495728,0.5681809601137193,0.07105615370949526,0.5069389183976278,0.06921685426417043,0.49896411491652665
90,91,0.5804844992435643,0.5667965246459185,0.06986928577095648,0.5106152097493722,0.06805823442794509,0.49873829766855404
91,92,0.5764455123955021,0.5655554429959443,0.06872947158993638,0.507716040320641,0.06692163302736767,0.498633812847784
92,93,0.5754774299959287,0.5643469604395204,0.06755039736143607,0.507927032938598,0.06581694812087689,0.4985300175214218
93,94,0.5728577941212283,0.5631351095134929,0.06647206676463296,0.5063857266538655,0.06481648203680071,0.49831861904111957
94,95,0.5724188900099101,0.5618591730877505,0.06538213303716421,0.5070367581562909,0.06367827578116271,0.4981809008929689
95,96,0.5726033557664605,0.560653510639223,0.06427193338527117,0.5083314219003742,0.06259184004896778,0.4980616738230495
96,97,0.5694462393964776,0.5595595852803376,0.06321397349772635,0.5062322677398214,0.061553527604220275,0.4980060720847825
97,98,0.5703419538998696,0.5584827342275845,0.06219883121743231,0.5081431252878802,0.0605764300767648,0.49790630805290353
98,99,0.5671656460506904,0.5573887549214444,0.061138427151100974,0.5060272206276475,0.059605339927188423,0.4977834077204688
99,100,0.5679124496092273,0.5558971249451071,0.06019334337467064,0.5077191045023891,0.05855523304919065,0.49734189207270996
100,101,0.5659079744515995,0.5548801023071095,0.05922652575738576,0.5066814528140191,0.057583676935252494,0.4972964134256719
101,102,0.5656653861281494,0.5541361637034659,0.05820035921092265,0.5074650292165097,0.056655142367896386,0.49748101971917236
102,103,0.5621165217974537,0.5529721258050304,0.05728943634036491,0.504827085017369,0.0557601482938912,0.49721197849613125
103,104,0.5642571403910558,0.5519027679653491,0.05633784483109333,0.5079192961702278,0.05482296261747004,0.49707979600308305
104,105,0.5608803102211339,0.5507401441113423,0.055475621690210294,0.5054046844522136,0.053961507685608784,0.49677862848265697
105,106,0.5591908172553768,0.5499520440222854,0.054567162600904294,0.5046236537072255,0.05305617710543891,0.4968958570795544
106,107,0.5595812549001922,0.5483829150765629,0.05375715000560056,0.5058241063432015,0.05238281763711218,0.4960000972626573
107,108,0.5576735670830884,0.5480294653924845,0.05284508387365528,0.5048284857758355,0.051420984758158865,0.4966084707591493
108,109,0.5585701323581281,0.5469590246677398,0.051952035566488815,0.5066180935040141,0.0505791127050327,0.49637990401963056
109,110,0.5586020114404748,0.5461462298692283,0.05123110005187186,0.507370911361891,0.04971185365723351,0.4964343847864765
110,111,0.5543835845627445,0.5446781797934387,0.050394529146971914,0.5039890528514249,0.04913837610412452,0.49553979655443614
111,112,0.5533266115175448,0.5427037424960379,0.049714448062987596,0.5036121636744172,0.04832228596432735,0.49438144988932853
112,113,0.5556331643792587,0.5423433377581127,0.04892968052512233,0.5067034795411831,0.047596927504923385,0.49474641155388394
113,114,0.5529434013222043,0.5409930190797579,0.04807806375215084,0.5048653363392489,0.04686995469412561,0.4941230580968372
114,115,0.5518464072593589,0.5403593957424164,0.04732503915812781,0.5045213682738313,0.04626653092139858,0.49409286450531525
115,116,0.5520765087713672,0.5389361220901295,0.04665129384158464,0.5054252147345798,0.04547388088905205,0.49346223554368746
116,117,0.5496035179444854,0.5387303181624008,0.045932615166596795,0.5036709061559235,0.044684344517477485,0.494045980603008
117,118,0.5469767417752539,0.5350251052339198,0.04527425416681034,0.5017024860550406,0.044237408433425225,0.4907877082541838
118,119,0.5455663560900449,0.5356141381344552,0.04453202280520538,0.5010343323869069,0.04340606064109479,0.49220807875617073
119,120,0.5464293881798737,0.5347547647306474,0.044114354671165555,0.5023150287539803,0.04272968245007224,0.4920250850208735
120,121,0.5409515956719804,0.5343522725468975,0.043355841327292186,0.4975957550268704,0.04203619213174965,0.4923160757048655
121,122,0.5421669138970456,0.5301647745956809,0.04278866396225492,0.4993782499121883,0.041694549610049036,0.488470231274427
122,123,0.5429083443746604,0.5299562592627638,0.0421281704669885,0.5007801752884744,0.04085851671584582,0.48909773755881747
123,124,0.5374300390794273,0.5242686237319041,0.041482708976289154,0.4959473286093235,0.040424922664286725,0.4838437115741988
124,125,0.5327251960543461,0.5268222917944698,0.04122782999960941,0.49149736224520096,0.039764442522141896,0.4870578518358328
125,126,0.5386397358599251,0.5273001408172866,0.04054502770099203,0.4980947072178503,0.03914077358983331,0.48815938567711137
126,127,0.5377661590081713,0.5263952738147671,0.039547807309453946,0.49821835259870473,0.03822000735139443,0.48817526677907525
127,128,0.5338717654339201,0.5174607854778484,0.03892853890812272,0.4949432244895245,0.03770114674659099,0.4797596288939654
128,129,0.5315064366719897,0.5248345609438622,0.038388967411299796,0.49311747175517556,0.03721544834769378,0.48761910887087806
129,130,0.5276082364222784,0.5176919355230817,0.03790135730532606,0.48970688050186445,0.0368230957853592,0.4808688391063173
130,131,0.5227194340171172,0.518900317559808,0.03725200511363088,0.4854674275021361,0.036164172561997075,0.48273612978094715
131,132,0.5274615078030275,0.5175407628891832,0.036680665929476594,0.4907808410680827,0.03559039481363054,0.4819503577078803
132,133,0.5287557543145972,0.5138474890741251,0.036166172191065056,0.49258958168997663,0.03482800487239482,0.47901948114572945
133,134,0.5285805620281853,0.5185875698671503,0.03548085174825858,0.49309971019568133,0.03436637360413196,0.48422118203114656
134,135,0.5256312882216412,0.5115506217641346,0.034775183192452735,0.49085610761408377,0.033595372446007646,0.4779552530434172
135,136,0.5238658321278568,0.5034287032434496,0.03417569241484949,0.4896901412458625,0.03334565814268791,0.47008305111173854
136,137,0.5208322979834483,0.513427457364939,0.03389922514048257,0.4869330731532354,0.03270890615501646,0.48071856832100174
137,138,0.5256016023469379,0.5087995148311227,0.03321297800243394,0.4923886263396815,0.0321557165581291,0.4766438081102856
138,139,0.5183874878249508,0.5125524571386434,0.03271377554098612,0.4856737106791926,0.031658303851293305,0.48089416128093915
139,140,0.5127236383170366,0.5058516876172211,0.0322452755434304,0.480478361503761,0.031193099366658823,0.4746585918685137
140,141,0.5157075823832794,0.5141703005564415,0.03175894073911845,0.48394864094040374,0.030809133083133374,0.4833611641900014
141,142,0.5109592844160367,0.5046931776960017,0.03131550889805378,0.47964377707035843,0.03013101816177368,0.4745621575137316
142,143,0.5081054592619136,0.5060758330054203,0.03084093358591651,0.4772645251171009,0.02963900509274612,0.47643682885978184
143,144,0.5127935418586868,0.5004853999210617,0.030235342551957686,0.48255819729922295,0.029245005263868026,0.47124040015673235
144,145,0.5126488564984942,0.5009722309597467,0.029808408260690658,0.48284044758233324,0.02864594415966737,0.4723262828285411
145,146,0.5101490119051947,0.5047055238384311,0.02928058560208201,0.48086842652913686,0.028296486736606744,0.476409038648767
146,147,0.5007931433589302,0.4878277100748935,0.0288894491612303,0.47190369247272407,0.027833733152029878,0.45999396978798557
147,148,0.4989202409012832,0.4978706312381615,0.028482736656991935,0.4704375059415278,0.027477546541367547,0.4703930820448924
148,149,0.5086230468302883,0.4964393034829932,0.028112800148717948,0.48051024545179305,0.027031177515953273,0.46940812266479104
149,150,0.49992612043731594,0.49348438523583493,0.027600502307638237,0.4723256185478225,0.02661132426080057,0.46687306034362924
150,151,0.4945559972107115,0.4878711046808857,0.027055883060953793,0.467500115782269,0.02611815193825859,0.46175295235747
151,152,0.5000116038703813,0.4724581983129857,0.02661807582263156,0.4733935276974122,0.02574592655114198,0.4467122644691144
152,153,0.5026849087305116,0.482183528047497,0.02625167229912982,0.4764332344238757,0.025234365456942784,0.4569491632914139
153,154,0.49150362561502575,0.47744559938624753,0.025731690638938532,0.4657719332870698,0.02488432661709139,0.452561283818746
154,155,0.4872233871590414,0.4759609982118768,0.025460685557602062,0.4617627010579538,0.024418882646803128,0.45154211359508967
155,156,0.48224186772348077,0.4733640235359386,0.024907790826118853,0.45733407721687797,0.02406594417989254,0.44929807772070673
156,157,0.47658555795655877,0.4794053866701611,0.02458882153289001,0.4519967365777762,0.023693807738817345,0.45571157982793903
157,158,0.475897605157464,0.47117566920943177,0.024183303260558293,0.451714299573993,0.02330546852643207,0.44787020360009144
158,159,0.4773435898071748,0.4649819880218829,0.023746485738171046,0.4535971027806656,0.023013908378148484,0.4419680893421173
159,160,0.4766184730846712,0.468602656307867,0.023479069021653223,0.45313940183667933,0.022597400471568108,0.44600525680234876
160,161,0.4663117865272076,0.455744787495015,0.022979837423627112,0.4433319462772502,0.022214830717292883,0.4335299508046296
161,162,0.4631973938986667,0.4591012594053301,0.022579512922057315,0.44061788145639724,0.021816900833430936,0.43728435180955016
162,163,0.46563729290402006,0.4632639433367778,0.02224670367297946,0.4433905898834287,0.02144861573637542,0.4418153390035791
163,164,0.4537167213302387,0.4513430501444865,0.02189190585579224,0.43182481607546547,0.021125513694043887,0.4302175313739453
164,165,0.4543190481448397,0.4539150599705971,0.021496657190676952,0.4328223908565614,0.02068890780210495,0.43322615077940085
165,166,0.4438051900775539,0.4518246872950408,0.021171388846616093,0.42263380266721906,0.02031384910441051,0.43151084548335966
166,167,0.44467732422074363,0.45658155558472974,0.02076285780072048,0.42391446553339174,0.0200131701842203,0.4365683779878131
167,168,0.44489610612688313,0.4385366326671536,0.020422098205783914,0.42447401076078545,0.019669339793213343,0.4188672934548329
168,169,0.4393727961851626,0.4463431181543964,0.020043862294210495,0.41932893384574726,0.019296076104550038,0.42704704090700313
169,170,0.4436587999686311,0.4317406820038618,0.019730300510531294,0.4239285012765675,0.018987244506508617,0.4127534396567587
170,171,0.44040323842380563,0.44446489224999636,0.019409273228655845,0.420993965482817,0.018673042024848825,0.42579184952428784
171,172,0.4389927293211468,0.43593446996252416,0.01908425301605177,0.41990847736843634,0.01840210553195517,0.4175323634834613
172,173,0.4286451487336051,0.4253182878938772,0.01882880466892058,0.4098163458173997,0.01810369283213454,0.40721459358425466
173,174,0.42540327889841695,0.43915134415788165,0.018515628514430237,0.40688764868161326,0.017790537674800825,0.42136081346010756
174,175,0.4195725779407141,0.4379508823661481,0.018224698914162573,0.4013478785046411,0.017524637616539405,0.420426246877444
175,176,0.41944105813862276,0.43159331103502696,0.017906467836623488,0.40153459002152375,0.01723494691995241,0.4143583609896191
176,177,0.42206520502960493,0.4226144085496159,0.017614396254059958,0.40445081012655343,0.01693496356197333,0.40567944231679887
177,178,0.4141744216436585,0.4298604340876563,0.01732905219235574,0.3968453671941426,0.01667472766870159,0.41318570425954915
178,179,0.4165351464152665,0.42148500660718496,0.01706681952653047,0.3994683267592858,0.01642128027091592,0.405063723507574
179,180,0.4109166491380135,0.4176034961716603,0.016820410095973036,0.39409623807527316,0.016162232240125283,0.4014412643545765
180,181,0.4072160637319515,0.4161269149537814,0.016536286271290758,0.39067977760552175,0.01588859591569941,0.40023832058502457
181,182,0.40187953364040335,0.4164926860292079,0.016278175255966924,0.3856013583597792,0.01564616999762543,0.4008465126409369
182,183,0.4071402104599201,0.4048246442261389,0.016022662886444602,0.3911175494915993,0.015404437346604922,0.3894202058598147
183,184,0.40187772176440617,0.4146480949248298,0.015753142493563795,0.38612457999720207,0.015160124265920307,0.39948796983492574
184,185,0.39728298390431094,0.4103696471553738,0.015518971273990968,0.3817640141893735,0.014919349039762707,0.3954502898757741
185,186,0.3949638679911271,0.41268554592536666,0.015277767646903664,0.37968609978070395,0.014679412430120727,0.3980061317904521
186,187,0.39328480356974427,0.4119153188446821,0.01503327182841873,0.3782515305711364,0.014442133243685052,0.39747318494117867
187,188,0.39023948077398046,0.4176615282640619,0.014796862018618772,0.3754426186182061,0.014207243341636859,0.403454284546739
188,189,0.39027158232992415,0.4066715211181317,0.014567430833353564,0.37570414928461526,0.013980194556889898,0.3926913223024142
189,190,0.3809459285550662,0.403601693905006,0.014343022954456561,0.36660290617543034,0.013761437400165251,0.38984025565244385
190,191,0.3821483802972942,0.4032281847323401,0.014118746290331675,0.36802963471945255,0.01354410173844988,0.3896840806734764
191,192,0.37744888444664854,0.4018191599239737,0.013896025961775577,0.36355285746776395,0.013330362888716035,0.38848879357515753
192,193,0.37683774894992095,0.4048764895584624,0.013677849945439137,0.3631598996938557,0.013121387217256983,0.3917551022464946
193,194,0.37752850420292217,0.3905557879957102,0.013474338613984766,0.36405416525863377,0.012916195070592024,0.37763959108772926
194,195,0.3728390614498536,0.3934136300773944,0.013250266174568502,0.35958879556500706,0.012708087881111493,0.3807055389477035
195,196,0.37413930957053027,0.3977482459302676,0.013034632651395253,0.361104676572907,0.012506494118626844,0.38524175397420335
196,197,0.3705371173948329,0.39941812965829493,0.012830202847871244,0.3577069137152952,0.012306635902594712,0.38711149995609867
197,198,0.36773435078598293,0.39354203878822974,0.012635591880136344,0.35509875770175386,0.01211270909377579,0.38142933269678536
198,199,0.36153574323233356,0.38762320168947767,0.012438769959800986,0.3490969736932459,0.01192101701715235,0.37570217787209204
199,200,0.35848470687274436,0.3796116975404448,0.012253156693121115,0.34623155063578126,0.011735589859091629,0.3678761033688561
200,201,0.3653413487184265,0.37613880795947574,0.012049167581884755,0.3532921797619034,0.011550647269744994,0.36458815639301884
201,202,0.361503398063363,0.3872465361983089,0.011869126287177493,0.34963427085410936,0.011363179025129747,0.37588335881798957
202,203,0.3598991069291352,0.3820566622887628,0.01168072393489719,0.34821838395278626,0.011182717227582205,0.37087394605248664
203,204,0.3594245363583699,0.3724425654290086,0.011491282869251605,0.3479332517374305,0.011006416083645013,0.36143614568952787
204,205,0.3501767034170316,0.37231728545689985,0.01130666016352913,0.3388700452188859,0.010833335371088174,0.3614839436644215
205,206,0.35209601525765916,0.3779791439993907,0.011149314205458626,0.34094669994108595,0.010665226582500895,0.36731391609725306
206,207,0.3558183507701013,0.377650002604824,0.010965225705440309,0.34485312623998704,0.010492198592272855,0.36715780526904734
207,208,0.35045573735066166,0.379112042410899,0.010796205228491508,0.3396595320399795,0.010326717364586006,0.3687853226217173
208,209,0.34665101035089696,0.38267076156907165,0.010623237132508323,0.33602777263175304,0.010164406854596178,0.372506350480904
209,210,0.342738992689199,0.3698537476992203,0.010469612929511813,0.3322693801393051,0.010009334867788574,0.35984440991434
210,211,0.33941494211990136,0.37609980783220065,0.01031192816317213,0.3291030114879282,0.009847398657919997,0.3662524158671751
211,212,0.3414467056351213,0.3752074176982298,0.010143295643975474,0.331303409890976,0.009694893351929672,0.3655125180543479
212,213,0.3386814424462958,0.37517712449623364,0.009988188201133152,0.3286932539821526,0.009542900289140515,0.36563422457646516
213,214,0.3448109861835221,0.36198669742729706,0.009829136886635474,0.3349818510372732,0.009389046077632298,0.35259765032994544
214,215,0.3410612196223353,0.374842819318933,0.00966870900442833,0.33139250939121184,0.009242687437493922,0.36560013627601884
215,216,0.33480654972499074,0.36935654676566687,0.00951854653874288,0.3252880019801004,0.009094094488201506,0.36026244779764593
216,217,0.33968746219954304,0.37306891316074436,0.009373765680743756,0.33031369601897753,0.008950909596504802,0.36411800182471843
217,218,0.33314619807991874,0.36488975852222766,0.009233687637025522,0.3239125113624009,0.00881094718825514,0.35607880848949236
218,219,0.33694050080922183,0.36228712999214563,0.009081258497602098,0.327859243173594,0.008671268915473405,0.35361586233316844
219,220,0.33485971858865704,0.37146410709720545,0.008943490575643547,0.32591622808133447,0.008535845782923497,0.3629282632116544
220,221,0.33311510847144804,0.36698373455112265,0.008803970579590117,0.3243111373802212,0.008398461007213188,0.3585852675518747
221,222,0.3340446517339939,0.36055905000638155,0.008665056183104087,0.3253795972399072,0.008267520952148963,0.352291535624003
222,223,0.32968561766361965,0.36854172945022584,0.008531607322238685,0.32115401076928596,0.00813613684248116,0.36040559673713424
223,224,0.32310555994477774,0.36994461346480806,0.008399000855227465,0.31470656013593973,0.008008791117976278,0.36193582213531106
224,225,0.3235649380871951,0.3675717630628812,0.00826782622552845,0.31529711268254557,0.007882469400005825,0.35968929114988296
225,226,0.32896766453669074,0.36137522519645043,0.008136336493392677,0.3208313282194942,0.007758119989628509,0.3536171106968896
226,227,0.32642966528591105,0.3505668778540724,0.008017928836280578,0.3184117359379938,0.007637838798306756,0.34292904562869314
227,228,0.32093335141546475,0.37082736502259467,0.00789073320599843,0.31304261819867885,0.007518617409455069,0.36330874915850364
228,229,0.32860218204652414,0.35498557181681617,0.007767678340676077,0.32083450235586697,0.007396675971478729,0.34758889089196415
229,230,0.324432728504911,0.35577130964246845,0.007648268095035285,0.31678445943797157,0.007279691527897524,0.3484916178856866
230,231,0.32823515746288384,0.3556445848133604,0.007528513283671691,0.32070664442578406,0.007165003148049622,0.34847958320278233
231,232,0.3214079002221513,0.3558625452599283,0.007403342104149634,0.3140045566842889,0.007053419126797531,0.3488091286966356
232,233,0.31977161336063487,0.3500241673598855,0.007293701943182692,0.31247791218875987,0.006943521493951143,0.3430806442842645
233,234,0.311210118616344,0.3548165500164032,0.007178486708831093,0.30403163152969287,0.006833250306041564,0.34798330300945346
234,235,0.3193547964194698,0.35460589406854015,0.007069991756399083,0.31228480421076543,0.0067259427238950285,0.34787995340460437
235,236,0.3171697251387742,0.349774093446085,0.006960997719089596,0.3102087242722972,0.006619705296105753,0.3431543861405324
236,237,0.31747566920515585,0.3545575681379286,0.006857533878310323,0.31061813522950105,0.006515541833714914,0.3480420293444294
237,238,0.31181025325890344,0.3453870775335926,0.006747571801817095,0.30506268275158877,0.006413571965896477,0.3389735044059107
238,239,0.31852827089239205,0.35959114402027453,0.0066387253549921865,0.3118895450745639,0.006311647680793273,0.35327949675463016
239,240,0.3119697446528549,0.35222557187080383,0.006537594272556288,0.3054321495065095,0.006212984587428933,0.3460125914064504
240,241,0.31365186058219074,0.35028701656955785,0.006433166366767075,0.30721869484469566,0.0061154210782152114,0.34417158809758847
