,Epoch,Train_total_Loss,Val_total_Loss,Train_CTC_Loss,Train_Murmur_Loss,Val_CTC_Loss,Val_Murmur_Loss
49,50,2.402089313321921,2.3144924907361046,1.8882648029579883,0.513824500731191,1.8077668885053215,0.5067255684884928
50,51,2.396170386542159,2.309542809502553,1.8830311587023854,0.5131392297794722,1.803563096967794,0.5059797383971133
51,52,2.38839713631581,2.3049417980646685,1.8756840200103322,0.5127131180479194,1.7995955960225252,0.5053461944652816
52,53,2.382333163983639,2.3007675478013896,1.8692559894118859,0.5130771791415523,1.7959768715551343,0.5047906841261912
53,54,2.3750090345255392,2.2969640707565566,1.8637087258329985,0.5113002999145815,1.7927633334014375,0.5042007502862963
54,55,2.3686593295590233,2.2932248786344367,1.8580701170346385,0.5105892096970269,1.7895485360743635,0.5036763799392571
55,56,2.367392352977906,2.289884547863976,1.854532610561331,0.5128597385371777,1.7867146702136023,0.5031699035127284
56,57,2.3622081582216157,2.2866220078225865,1.8503900295584752,0.5118181279727391,1.7839410927336095,0.5026808673042362
57,58,2.352302305618177,2.283727078518625,1.843946935981923,0.5083553659541135,1.7814738265538619,0.5022532325679973
58,59,2.3511598916324674,2.281008705042176,1.840853865147952,0.5103060352460363,1.7791390596810033,0.5018696672835592
59,60,2.3473232055459965,2.2784247188244837,1.8376178455431686,0.5097053606932294,1.7769419274087679,0.501482813338102
60,61,2.3446435725827013,2.276054650646145,1.833732874368477,0.5109106989046256,1.7748790134817867,0.501175610190731
61,62,2.3384211674883297,2.273805834075152,1.8298371409554541,0.5085840235411365,1.7729331954050873,0.5008726530155894
62,63,2.3367048093645333,2.271560235750877,1.8277853864763431,0.5089194146362511,1.7710441993454755,0.500516062267756
63,64,2.3342387210711286,2.2695797532291735,1.8257940754466995,0.5084446510490106,1.7693377264475418,0.5002420214273162
64,65,2.3300314196814376,2.2675578860913292,1.8223611925822625,0.5076702323593754,1.7676041405079728,0.49995374053211533
65,66,2.327251031920848,2.265689860360097,1.8184573247297258,0.5087936948954039,1.7659853381625676,0.49970455593981983
66,67,2.3242111242218564,2.2639489125397247,1.8171201876626117,0.5070909372660841,1.7645088385727445,0.4994401077092704
67,68,2.3231852894912945,2.262198630025831,1.8148722789330964,0.5083130089637001,1.7629798848750227,0.49921871817718116
68,69,2.321874137484955,2.2605654708409713,1.8130937547099835,0.5087803920460747,1.7615482144436594,0.4990172642772481
69,70,2.317633355577809,2.2589335538573185,1.8102176495829276,0.5074157035620385,1.7601363856913679,0.4987971099756532
70,71,2.315021615888424,2.257499841916359,1.808266494659449,0.5067551089332568,1.7588968660871862,0.4986029873460026
71,72,2.3114326051500576,2.255976508835615,1.8045366903200901,0.50689591515873,1.7575345847566248,0.4984419226646423
72,73,2.3121500833219937,2.2544484979015285,1.8048725739672113,0.5072775146149826,1.756166834750418,0.49828173174696455
73,74,2.3092519230955686,2.253105494935634,1.802756639849857,0.5064952885059119,1.7549846127881843,0.4981208846730701
74,75,2.3091136048133376,2.251900509656486,1.8019654353021326,0.5071481765138465,1.7538626254615137,0.49803782853029543
75,76,2.306885981783312,2.250604774184146,1.799530907355812,0.5073550742302425,1.7527534832388667,0.4978512844796908
76,77,2.3050857621270255,2.2492949073597535,1.7978070759996814,0.5072786834972443,1.7515508069830426,0.49774412512779237
77,78,2.302330037078605,2.2480861073833402,1.7963766808412513,0.5059533360842112,1.7504410881107135,0.49764499229899906
78,79,2.3005762557857152,2.2470164137371516,1.7950340057037446,0.5055422486847301,1.749510373503475,0.49750600255141825
79,80,2.3011749261528895,2.245552629535481,1.7929001625111534,0.508274773800498,1.7481210797520008,0.4974315702915192
80,81,2.2968176759150696,2.2446710820925437,1.7912331553894185,0.5055845349090111,1.747351315466024,0.4973197601609311
81,82,2.2981077654218383,2.2435938317896955,1.7901180424350964,0.5079897184169431,1.7463527687525344,0.49724105546029945
82,83,2.296258033998619,2.2427354327702926,1.7885162176772895,0.5077418084310289,1.7455695673570795,0.4971658488451424
83,84,2.2958619969363245,2.2417410680803203,1.7878542366569632,0.5080077536383585,1.744657021457866,0.49708405844235826
84,85,2.292483221412823,2.2407374527494786,1.787259325031674,0.5052238835922869,1.7437204959028858,0.4970169532096992
85,86,2.293740131680109,2.239688271991277,1.7856855910585785,0.5080545432516309,1.7427511429382583,0.49693710713063255
86,87,2.2916663734543343,2.238670602895446,1.7851523135290972,0.5065140513445354,1.7417875964762801,0.4968829777281163
87,88,2.2882615306136755,2.237075007163872,1.7821410696478883,0.5061204720286461,1.7402856079198545,0.4967894326832335
88,89,2.288360274962411,2.2366936530097057,1.7811109460787555,0.5072493145167335,1.7399465233592664,0.49674720612622925
89,90,2.2871585658947144,2.2353858632556465,1.7803399348482531,0.5068186224493215,1.7387174481052463,0.4966684359615132
90,91,2.2877094047344393,2.2349593897997324,1.7789562523726659,0.5087531390304534,1.7383165323128134,0.49664286647812794
91,92,2.283917061084552,2.2335563780897756,1.7789983020851905,0.5049187687307317,1.7369970620688746,0.4965593106665854
92,93,2.2820374097734675,2.2325905888767568,1.7780583900308582,0.5039790156988301,1.736088612928229,0.49650203161320444
93,94,2.281442080685531,2.2321930820659057,1.7767493660385545,0.5046927034032983,1.7357316918292287,0.49646139528791783
94,95,2.2829674869627827,2.2311413377018297,1.775810822162323,0.5071566665757774,1.734707439551919,0.49643387117628324
95,96,2.2808403950400336,2.230815165729846,1.7745015782936462,0.5063388275955503,1.734414438069877,0.49640068351212197
96,97,2.277973358629819,2.2299326718863792,1.772566449688208,0.5054069028266279,1.7335748296673015,0.49635787454702085
97,98,2.2793574421299274,2.229292591547562,1.7735161545259546,0.5058412781356122,1.7329831232458859,0.49630943455938564
98,99,2.2759021274042732,2.2287211773759226,1.7717946389072585,0.5041074874449749,1.732430844791865,0.49629030530735596
99,100,2.2760332449982985,2.228006501116995,1.771865850644288,0.5041673994498298,1.7317520727545528,0.49625442725116925
100,101,2.2757069823890514,2.227525452436027,1.7698452659423878,0.5058617089180018,1.7312761945239568,0.4962492618520381
101,102,2.2753341309746786,2.22707273677244,1.769646633611617,0.5056875050889807,1.7308691323813745,0.49620360802795926
102,103,2.2742573736257072,2.226083543745138,1.7689848119753602,0.5052725627188254,1.7299050803911888,0.49617841162924037
103,104,2.2727981105537225,2.225568549107697,1.7684899364067452,0.5043081857029799,1.7294112932884087,0.4961572569305614
104,105,2.274815540055971,2.2249040644047624,1.7678902722562273,0.5069252658600447,1.728769603826232,0.49613449432082096
105,106,2.272746550201778,2.2242154137562897,1.7667122651251126,0.5060342840246252,1.7281022249642064,0.4961131927320513
106,107,2.2711694875739257,2.224005358097917,1.7661856970468806,0.5049837870421623,1.7279091293528928,0.49609618884021955
107,108,2.2715859753744945,2.2234869084115756,1.7657625973060258,0.5058233700137867,1.7274081197835631,0.49607882883589144
108,109,2.27074840564591,2.2231049561904648,1.765109540412785,0.5056388785480073,1.7270456043340392,0.49605933357093296
109,110,2.2700405464077678,2.2223913079601223,1.7661006334928668,0.5039399039725605,1.7263429051738675,0.4960483819751416
110,111,2.270997798975436,2.221897334567571,1.7644875310628505,0.5065102843835876,1.7258662054094218,0.49603112521818127
111,112,2.2687232929635823,2.221691987474086,1.764109012111405,0.5046142773672947,1.7256922119754856,0.4959997456962779
112,113,2.2683705808836256,2.220995638734203,1.7618281334983796,0.5065424582672856,1.7250047057361926,0.49599095380912395
113,114,2.26804924576702,2.2205270961179573,1.7616498317760587,0.506399403634942,1.7245377435522564,0.49598929942664455
114,115,2.267870603315224,2.2196717892662954,1.7624455197897657,0.5054250775748567,1.723694996510522,0.4959767992213621
115,116,2.267499105876411,2.2200034416328043,1.7622507415420103,0.5052483573317593,1.7240255885205027,0.4959778803890034
116,117,2.267760439992148,2.2193950418698587,1.7612973384546826,0.5064631076853248,1.7234469737036753,0.49594810049412613
117,118,2.2682466421479752,2.219156219999669,1.7622609533003792,0.5059856892092348,1.7231991064750543,0.4959571239301714
118,119,2.2642460404610145,2.218455288773876,1.7602024340064106,0.5040435917424814,1.7225216150283813,0.4959336622286651
119,120,2.2668351130267235,2.2179925191200387,1.7611159516906318,0.505719165527814,1.7220855256258432,0.4959070412789361
120,121,2.266874632122631,2.218278534937713,1.759796362191488,0.5070782755201059,1.7223713806120016,0.4959071737224773
121,122,2.263539438542252,2.2171795036833166,1.7593075177055397,0.5042319141628331,1.7212836887876866,0.49589582418991346
122,123,2.26339003188927,2.217728686736802,1.7589032139754466,0.5044868047633226,1.7218383752693565,0.49589027014829345
123,124,2.263853548970988,2.2172044632798533,1.75885335102439,0.5050001958425178,1.7213334657378117,0.49587098966210574
124,125,2.2608927033977224,2.216546259088031,1.757622959925467,0.503269756458375,1.7206831430984755,0.4958631171008288
125,126,2.2631914619576254,2.216541487483655,1.7581211980113782,0.5050702644558289,1.720691236803087,0.4958502118870363
126,127,2.26356857176716,2.216530626911228,1.757653002507504,0.5059155612049745,1.7206789909783056,0.49585160219063196
127,128,2.2623978539586265,2.216067253533056,1.7584036654421327,0.5039941925602727,1.7202304395578676,0.49583684125189054
128,129,2.2614952377765403,2.2155869386963927,1.7568307324660397,0.5046645093214032,1.7197496802119885,0.49583726636434006
129,130,2.2624762388335626,2.2154396057128904,1.7556590473066689,0.5068171995815755,1.7196046946412427,0.49583488157240013
130,131,2.2626366583734208,2.2149826316510217,1.7568418929672873,0.5057947655705148,1.7191591448703054,0.4958235087031025
131,132,2.260786502583541,2.21497153023542,1.7561505105175896,0.5046360127615521,1.7191504530987498,0.49582107178235457
132,133,2.2624698638653005,2.2146203332028147,1.7558077436353512,0.5066621302243299,1.718789879346298,0.49583039819183994
133,134,2.2624937534595286,2.213996442697816,1.7563633320414422,0.5061304159606286,1.7181789321414496,0.49581754823862495
134,135,2.261399045676996,2.2136109731965146,1.7561719739101767,0.5052270671970202,1.7178004115314807,0.49581055913941335
135,136,2.261150345904881,2.2140746447999597,1.7558974734473083,0.5052528621015533,1.7182705204365618,0.4958041049666324
136,137,2.2614798877230022,2.213576523732331,1.7567992842927271,0.5046806048439539,1.7177908731719196,0.49578570875070865
137,138,2.2592706167428322,2.2134657956786077,1.7548194061112024,0.5044512025769482,1.7176699432276064,0.4957958488141076
138,139,2.260121589067294,2.2133142220771918,1.7555752703318988,0.5045463057821519,1.7175223403057809,0.49579190510814475
139,140,2.2608097794959376,2.213067208306264,1.754369728353493,0.5064400571259227,1.7172864073413914,0.49578074418892293
140,141,2.263020221791212,2.212646853721748,1.7544786476391951,0.5085415724095756,1.7168659064729335,0.4957809239120807
141,142,2.2596140118244925,2.2126949237564864,1.7531049749302852,0.5065090349545087,1.7169087583735838,0.4957861316406121
142,143,2.2596161420741137,2.2123785503840043,1.7541815078002079,0.5054346381204272,1.7165965819762925,0.4957819397166624
143,144,2.2569401261560573,2.212418488324699,1.7532393598319809,0.5037007584337759,1.7166508137169532,0.4957677162299722
144,145,2.258417780071875,2.2126318487070376,1.7531750756472564,0.50524271581624,1.716866156610392,0.49576570502782275
145,146,2.2583310033363726,2.211806880821616,1.753345977648542,0.5049850425204715,1.7160441822924857,0.49576272297713714
146,147,2.257869448375123,2.2122403953034997,1.7537138172098108,0.5041556173079723,1.7164837352300095,0.49575667441901516
147,148,2.2602228195182015,2.2120145320892335,1.7540159157738788,0.5062069156619639,1.716259557109768,0.49575494123717484
148,149,2.260879525543903,2.211522693149114,1.7527244513822535,0.5081550757397095,1.7157807160232026,0.4957419760146384
149,150,2.2591218024541577,2.2117432481151518,1.7524744466859468,0.5066473457738305,1.715996176509534,0.49574707918247934
150,151,2.2605213613978288,2.2113334397138176,1.7530079041800313,0.5075134486042198,1.7155786057650033,0.4957548482943389
151,152,2.2547895759755052,2.2113403538526115,1.7519987024658632,0.502790878572585,1.7155977952278267,0.4957425274081149
152,153,2.257066483531811,2.2111126980539098,1.7517399730040628,0.5053264989553073,1.7153861389321796,0.49572660185522954
153,154,2.2588179801882005,2.211518606897128,1.7523119766542548,0.5065060012654843,1.715776426105176,0.4957422077655792
154,155,2.258544026062887,2.2110215494188212,1.7515166868377112,0.507027345011396,1.7152902397058778,0.4957313409296133
155,156,2.258289805710546,2.210984616360422,1.7523297151017438,0.505960086565023,1.715264331284216,0.49572031235290787
156,157,2.257042931773948,2.2103617668151854,1.752052953673277,0.5049899709007718,1.714639098361387,0.49572267774808204
157,158,2.2584426560851663,2.210435498771021,1.752498143691091,0.5059445109803967,1.714716952534045,0.4957185214858944
158,159,2.2590591777311264,2.211036845385018,1.751558871474374,0.5075003078348125,1.7153159036474712,0.49572094961748286
159,160,2.257334713046878,2.210317649679669,1.7518434087281982,0.5054913081816396,1.7145959146952225,0.4957217985290592
160,161,2.254726941455351,2.2102268865553,1.7508094046435432,0.5039175257489488,1.7145176859225257,0.495709222858235
161,162,2.2585192615658425,2.210561601186203,1.7521779416873846,0.5063413260098787,1.71485405372361,0.49570752018589087
162,163,2.2577401325969624,2.2103429745819607,1.7515832171937213,0.5061568964665197,1.7146351414211727,0.49570780588408647
163,164,2.2550614151057786,2.2101322214482195,1.7521170348142696,0.5029443878201707,1.7144323542966682,0.49569987220279244
164,165,2.2556217816148223,2.2096703901129255,1.751913628785964,0.503708164927319,1.713986366078005,0.4956840240349204
165,166,2.255129679223811,2.2096797579425878,1.7497728628410008,0.5053568009309721,1.7139993469593888,0.49568037218966726
166,167,2.2583597917551503,2.2096182265524136,1.7518920189625509,0.5064677734830008,1.7139391656649314,0.4956790777586274
167,168,2.255842991054091,2.210412495015031,1.7500822932037674,0.5057606955818622,1.7147358841815237,0.49567668195498193
168,169,2.257767733722777,2.2102125062780864,1.7518848920486543,0.505882846243922,1.7145407450401178,0.49567177164352544
169,170,2.2576571383399986,2.210187423027168,1.752390413999689,0.5052667304717304,1.7145045931056395,0.49568279870485854
170,171,2.2581587221763177,2.2101448471263305,1.7515153817820142,0.5066433479394035,1.7144659789942078,0.4956788476240837
171,172,2.2550573054427807,2.209997261984874,1.7503981469943914,0.5046591587771517,1.7143249830957186,0.4956722710092189
172,173,2.2542879251373846,2.2097520351409914,1.751305771807709,0.5029821403764324,1.7140770948539346,0.4956749234159114
173,174,2.257244771183096,2.209410825826354,1.7515435669873212,0.5057012024533334,1.7137463896961536,0.4956644282502643
174,175,2.254109629201284,2.209815342951629,1.7511541708621674,0.5029554597527955,1.7141626491384991,0.4956527013899916
175,176,2.253597288978606,2.2099572876752434,1.7495945288342003,0.5040027464678849,1.714308090129141,0.4956492068403858
176,177,2.2546093081218133,2.2096032603312348,1.7498755735122757,0.504733722001495,1.7139505944009554,0.4956526414822724
177,178,2.254582843528028,2.2095708079257252,1.7510272959484556,0.5035555309441888,1.7139280977895703,0.4956427413528248
178,179,2.255706076982333,2.209855592048774,1.751323472776271,0.5043825921076014,1.7142148090621172,0.4956408400656813
179,180,2.256639746756956,2.209403686200158,1.7505839544965363,0.5060557933124599,1.7137703556125448,0.49563332947634037
180,181,2.2553241505388786,2.209687481896352,1.750112408836836,0.505211738381541,1.7140599363941258,0.49562754408787874
181,182,2.256023676173173,2.2096263497562734,1.750369134162318,0.5056545395615741,1.7139930179563618,0.49563334725670893
182,183,2.25769313895367,2.209295432850466,1.7504831562368368,0.5072099802511145,1.7136682086071726,0.49562723323450253
183,184,2.2558277101721873,2.2097398111375712,1.7504720024423446,0.5053557096366651,1.7141292333602904,0.49561056201740844
184,185,2.254847390837125,2.209177589416504,1.7503260590394951,0.5045213267018107,1.7135636709504207,0.4956138951293493
185,186,2.2564169829284952,2.2094760086576817,1.7511896721513247,0.5052273153469699,1.7138655690823572,0.49561043563535656
186,187,2.25641342453449,2.2093942844261556,1.750210833168135,0.5062025866486128,1.7137826204299926,0.4956116381338087
187,188,2.253218228555291,2.2094467761152883,1.749731015383178,0.503487219829554,1.7138477648718882,0.4955989634586593
188,189,2.2540519630718285,2.2093279757742152,1.7498831649018596,0.5041688021808715,1.7137354026406497,0.495592602935888
189,190,2.2545304690943326,2.2096393763008764,1.7497565678582294,0.5047738949238629,1.7140522940684173,0.4955870937492888
190,191,2.2559317633780864,2.208961096456495,1.7503316248574443,0.5056001464109426,1.7133858846405805,0.4955752104015674
191,192,2.2565568747996494,2.209237470465191,1.7509323912829375,0.5056244845851903,1.713674029253297,0.4955634555574191
192,193,2.255947864588229,2.2098238662137826,1.7497441585854279,0.5062036888167402,1.714260763232991,0.495563101566444
193,194,2.2525497373138026,2.2093238175925562,1.750287700146519,0.5022620508273662,1.7137630240391877,0.4955607845621594
194,195,2.2544856489000566,2.209248672097416,1.7503824867205402,0.5041031407935147,1.7137067144199953,0.4955419846510483
195,196,2.2551610803840836,2.2094294378312966,1.7495866558266422,0.5055744262998826,1.7138928975089123,0.4955365313311755
196,197,2.2559052414481178,2.209135654417135,1.7496275672318196,0.5062776649123191,1.7136135663016367,0.49552207407304794
197,198,2.2537717669298156,2.209595266439147,1.7489341275835326,0.5048376403983232,1.7140755398798797,0.4955196905944307
198,199,2.2562922095305606,2.2090770874993275,1.7505944578672599,0.5056977448086021,1.713554182295072,0.4955228585307881
199,200,2.2515035333123183,2.209357129113149,1.7490075729331191,0.5024959656558377,1.7138456005161091,0.4955115558737415
200,201,2.2572594850154064,2.2094697144071933,1.7494621854162453,0.5077972968046796,1.7139627080852702,0.4955069779339483
201,202,2.2552735656910814,2.209331792087878,1.751113774627858,0.5041597950741262,1.7138352721424426,0.49549654297909496
